t	PopSize	m_Het	s2_Het	n_Het
120	100	3.876160e-01	4.341385e-02	5000
121	100	3.840734e-01	4.369871e-02	5000
122	100	3.812805e-01	4.402015e-02	5000
123	100	3.783954e-01	4.409652e-02	5000
124	100	3.757695e-01	4.450083e-02	5000
125	100	3.732343e-01	4.470182e-02	5000
126	100	3.703695e-01	4.503056e-02	5000
127	100	3.676312e-01	4.496554e-02	5000
128	100	3.643736e-01	4.509269e-02	5000
129	100	3.615688e-01	4.525112e-02	5000
130	100	3.579711e-01	4.534134e-02	5000
131	100	3.540847e-01	4.534247e-02	5000
132	100	3.507744e-01	4.549335e-02	5000
133	100	3.487424e-01	4.551087e-02	5000
134	100	3.464106e-01	4.570374e-02	5000
135	100	3.440686e-01	4.602718e-02	5000
136	100	3.413551e-01	4.606074e-02	5000
137	100	3.388886e-01	4.623016e-02	5000
138	100	3.360602e-01	4.653879e-02	5000
139	100	3.329313e-01	4.654013e-02	5000
140	100	3.306036e-01	4.659972e-02	5000
141	100	3.281277e-01	4.675796e-02	5000
142	100	3.250923e-01	4.703601e-02	5000
143	100	3.226992e-01	4.702185e-02	5000
144	100	3.200575e-01	4.711216e-02	5000
145	100	3.175776e-01	4.719022e-02	5000
146	100	3.143932e-01	4.715155e-02	5000
147	100	3.112109e-01	4.711638e-02	5000
148	100	3.079940e-01	4.724703e-02	5000
149	100	3.050867e-01	4.720589e-02	5000
150	100	3.028651e-01	4.717030e-02	5000
151	100	3.008568e-01	4.727719e-02	5000
152	100	2.975753e-01	4.732571e-02	5000
153	100	2.951454e-01	4.734745e-02	5000
154	100	2.926995e-01	4.735529e-02	5000
155	100	2.903179e-01	4.741667e-02	5000
156	100	2.871490e-01	4.725498e-02	5000
157	100	2.848041e-01	4.735633e-02	5000
158	100	2.823448e-01	4.740715e-02	5000
159	100	2.793289e-01	4.742700e-02	5000
160	100	2.764728e-01	4.720386e-02	5000
161	100	2.742155e-01	4.734645e-02	5000
162	100	2.719642e-01	4.741915e-02	5000
163	100	2.700697e-01	4.741596e-02	5000
164	100	2.677816e-01	4.738143e-02	5000
165	100	2.654827e-01	4.753373e-02	5000
166	100	2.637273e-01	4.758991e-02	5000
167	100	2.622644e-01	4.761071e-02	5000
168	100	2.605263e-01	4.770533e-02	5000
169	100	2.587960e-01	4.770874e-02	5000
170	100	2.557337e-01	4.741749e-02	5000
171	100	2.528937e-01	4.734230e-02	5000
172	100	2.507204e-01	4.716728e-02	5000
173	100	2.491167e-01	4.721918e-02	5000
174	100	2.475990e-01	4.722428e-02	5000
175	100	2.458035e-01	4.706698e-02	5000
176	100	2.432008e-01	4.696028e-02	5000
177	100	2.414485e-01	4.676196e-02	5000
178	100	2.401138e-01	4.680050e-02	5000
179	100	2.384758e-01	4.665970e-02	5000
180	100	2.359042e-01	4.643933e-02	5000
181	100	2.342434e-01	4.632349e-02	5000
182	100	2.321733e-01	4.638151e-02	5000
183	100	2.295324e-01	4.614162e-02	5000
184	100	2.274273e-01	4.608354e-02	5000
185	100	2.257642e-01	4.608233e-02	5000
186	100	2.240958e-01	4.606571e-02	5000
187	100	2.222939e-01	4.608183e-02	5000
188	100	2.202681e-01	4.608600e-02	5000
189	100	2.186772e-01	4.600296e-02	5000
190	100	2.168652e-01	4.584118e-02	5000
191	100	2.146158e-01	4.564677e-02	5000
192	100	2.134707e-01	4.563112e-02	5000
193	100	2.119236e-01	4.554604e-02	5000
194	100	2.104502e-01	4.547125e-02	5000
195	100	2.080006e-01	4.517336e-02	5000
196	100	2.063015e-01	4.512093e-02	5000
197	100	2.051500e-01	4.510250e-02	5000
198	100	2.033561e-01	4.500265e-02	5000
199	100	2.018594e-01	4.498019e-02	5000
200	100	1.999958e-01	4.491201e-02	5000
201	100	1.984711e-01	4.476063e-02	5000
202	100	1.968460e-01	4.449877e-02	5000
203	100	1.952785e-01	4.430396e-02	5000
204	100	1.941078e-01	4.409112e-02	5000
205	100	1.923539e-01	4.377205e-02	5000
206	100	1.914414e-01	4.395093e-02	5000
207	100	1.901704e-01	4.381021e-02	5000
208	100	1.889772e-01	4.388673e-02	5000
209	100	1.868935e-01	4.351332e-02	5000
210	100	1.853316e-01	4.347908e-02	5000
211	100	1.839642e-01	4.339315e-02	5000
212	100	1.828808e-01	4.334268e-02	5000
213	100	1.813751e-01	4.327014e-02	5000
214	100	1.798869e-01	4.311053e-02	5000
215	100	1.785440e-01	4.286434e-02	5000
216	100	1.772387e-01	4.277169e-02	5000
217	100	1.757964e-01	4.270578e-02	5000
218	100	1.742107e-01	4.247034e-02	5000
