t	PopSize	m_Het	s2_Het	n_Het
313	100	4.709228e-02	1.702881e-02	5000
314	100	4.653652e-02	1.688678e-02	5000
315	100	4.619352e-02	1.679969e-02	5000
316	100	4.524632e-02	1.640117e-02	5000
317	100	4.479572e-02	1.632884e-02	5000
318	100	4.449476e-02	1.622983e-02	5000
319	100	4.390528e-02	1.600115e-02	5000
320	100	4.344224e-02	1.583141e-02	5000
321	100	4.316660e-02	1.570156e-02	5000
322	100	4.268708e-02	1.548556e-02	5000
323	100	4.207296e-02	1.520899e-02	5000
324	100	4.178112e-02	1.508081e-02	5000
325	100	4.127816e-02	1.486668e-02	5000
326	100	4.106060e-02	1.483700e-02	5000
327	100	4.081540e-02	1.479080e-02	5000
328	100	4.028888e-02	1.466794e-02	5000
329	100	4.003088e-02	1.459478e-02	5000
330	100	3.947136e-02	1.438002e-02	5000
331	100	3.914560e-02	1.424209e-02	5000
332	100	3.851888e-02	1.394408e-02	5000
333	100	3.828680e-02	1.383320e-02	5000
334	100	3.805672e-02	1.374188e-02	5000
335	100	3.769776e-02	1.370936e-02	5000
336	100	3.688416e-02	1.339303e-02	5000
337	100	3.653692e-02	1.332237e-02	5000
338	100	3.640336e-02	1.332674e-02	5000
339	100	3.569868e-02	1.300954e-02	5000
340	100	3.549964e-02	1.292664e-02	5000
341	100	3.497924e-02	1.271110e-02	5000
342	100	3.458732e-02	1.263622e-02	5000
343	100	3.420140e-02	1.248779e-02	5000
344	100	3.412896e-02	1.249421e-02	5000
345	100	3.379304e-02	1.237112e-02	5000
346	100	3.335160e-02	1.216558e-02	5000
347	100	3.268444e-02	1.188361e-02	5000
348	100	3.250516e-02	1.188820e-02	5000
349	100	3.212268e-02	1.178287e-02	5000
350	100	3.150444e-02	1.154362e-02	5000
351	100	3.129660e-02	1.146495e-02	5000
352	100	3.087632e-02	1.133714e-02	5000
353	100	3.039192e-02	1.110746e-02	5000
354	100	2.997960e-02	1.096709e-02	5000
355	100	2.961924e-02	1.084770e-02	5000
356	100	2.939648e-02	1.080436e-02	5000
357	100	2.893612e-02	1.063817e-02	5000
358	100	2.891388e-02	1.072410e-02	5000
359	100	2.871368e-02	1.066291e-02	5000
360	100	2.857132e-02	1.058086e-02	5000
361	100	2.838456e-02	1.055808e-02	5000
362	100	2.802664e-02	1.036111e-02	5000
363	100	2.755660e-02	1.015545e-02	5000
364	100	2.718404e-02	9.992076e-03	5000
365	100	2.706008e-02	1.006131e-02	5000
366	100	2.700420e-02	1.005230e-02	5000
367	100	2.668960e-02	9.889631e-03	5000
368	100	2.606832e-02	9.620671e-03	5000
369	100	2.587456e-02	9.611712e-03	5000
370	100	2.534040e-02	9.434061e-03	5000
371	100	2.516524e-02	9.382712e-03	5000
372	100	2.493376e-02	9.314781e-03	5000
373	100	2.470800e-02	9.207976e-03	5000
374	100	2.441816e-02	9.018738e-03	5000
375	100	2.405944e-02	8.944390e-03	5000
376	100	2.384776e-02	8.907653e-03	5000
377	100	2.339668e-02	8.727718e-03	5000
378	100	2.310836e-02	8.617177e-03	5000
379	100	2.280700e-02	8.446997e-03	5000
380	100	2.270516e-02	8.440004e-03	5000
381	100	2.265316e-02	8.484011e-03	5000
382	100	2.224496e-02	8.280295e-03	5000
383	100	2.226876e-02	8.300953e-03	5000
384	100	2.223688e-02	8.352418e-03	5000
385	100	2.190084e-02	8.221956e-03	5000
386	100	2.176016e-02	8.199117e-03	5000
387	100	2.178376e-02	8.268226e-03	5000
388	100	2.146796e-02	8.144516e-03	5000
389	100	2.122264e-02	8.054323e-03	5000
390	100	2.104752e-02	8.000416e-03	5000
391	100	2.071052e-02	7.851408e-03	5000
392	100	2.059376e-02	7.826440e-03	5000
393	100	2.040220e-02	7.769755e-03	5000
394	100	2.008532e-02	7.700821e-03	5000
395	100	1.992480e-02	7.685783e-03	5000
396	100	1.968184e-02	7.532905e-03	5000
397	100	1.950152e-02	7.507347e-03	5000
398	100	1.913668e-02	7.362325e-03	5000
399	100	1.914592e-02	7.368336e-03	5000
400	100	1.904136e-02	7.339744e-03	5000
401	100	1.879248e-02	7.299844e-03	5000
402	100	1.861720e-02	7.207322e-03	5000
403	100	1.854720e-02	7.201522e-03	5000
404	100	1.851708e-02	7.270022e-03	5000
405	100	1.845580e-02	7.287985e-03	5000
406	100	1.813672e-02	7.159177e-03	5000
407	100	1.806060e-02	7.169327e-03	5000
408	100	1.776104e-02	7.037301e-03	5000
409	100	1.767592e-02	6.980543e-03	5000
410	100	1.753600e-02	6.927674e-03	5000
411	100	1.725108e-02	6.802732e-03	5000
412	100	1.708516e-02	6.724009e-03	5000
413	100	1.679280e-02	6.587054e-03	5000
414	100	1.667440e-02	6.575546e-03	5000
415	100	1.651920e-02	6.506763e-03	5000
416	100	1.639344e-02	6.480003e-03	5000
417	100	1.602288e-02	6.250137e-03	5000
418	100	1.595760e-02	6.229307e-03	5000
419	100	1.593252e-02	6.208382e-03	5000
420	100	1.571960e-02	6.144801e-03	5000
421	100	1.559804e-02	6.149176e-03	5000
422	100	1.542284e-02	6.110513e-03	5000
423	100	1.525336e-02	6.081106e-03	5000
424	100	1.514764e-02	6.045645e-03	5000
425	100	1.510608e-02	6.052821e-03	5000
426	100	1.496464e-02	5.946992e-03	5000
427	100	1.494236e-02	5.990243e-03	5000
428	100	1.472072e-02	5.912728e-03	5000
429	100	1.448736e-02	5.746891e-03	5000
430	100	1.443052e-02	5.737426e-03	5000
431	100	1.435368e-02	5.679281e-03	5000
432	100	1.427608e-02	5.639131e-03	5000
433	100	1.401212e-02	5.490398e-03	5000
434	100	1.370248e-02	5.330341e-03	5000
435	100	1.350752e-02	5.216931e-03	5000
436	100	1.317872e-02	5.044322e-03	5000
437	100	1.311464e-02	5.086725e-03	5000
438	100	1.303252e-02	5.063262e-03	5000
439	100	1.279988e-02	4.952929e-03	5000
440	100	1.264312e-02	4.916547e-03	5000
441	100	1.240348e-02	4.776860e-03	5000
442	100	1.231576e-02	4.733945e-03	5000
443	100	1.211496e-02	4.649347e-03	5000
444	100	1.198708e-02	4.565299e-03	5000
445	100	1.181516e-02	4.462483e-03	5000
446	100	1.166400e-02	4.385678e-03	5000
447	100	1.170708e-02	4.406444e-03	5000
448	100	1.159048e-02	4.390556e-03	5000
449	100	1.142048e-02	4.344536e-03	5000
450	100	1.124332e-02	4.283915e-03	5000
451	100	1.113048e-02	4.264502e-03	5000
452	100	1.108108e-02	4.275693e-03	5000
453	100	1.111644e-02	4.312249e-03	5000
454	100	1.107048e-02	4.322803e-03	5000
455	100	1.092908e-02	4.261143e-03	5000
456	100	1.072424e-02	4.138556e-03	5000
457	100	1.068840e-02	4.115596e-03	5000
458	100	1.052772e-02	4.081635e-03	5000
459	100	1.026396e-02	3.914127e-03	5000
460	100	1.020800e-02	3.890104e-03	5000
461	100	1.014260e-02	3.865318e-03	5000
462	100	9.990680e-03	3.778772e-03	5000
463	100	9.841400e-03	3.765073e-03	5000
464	100	9.753920e-03	3.738274e-03	5000
465	100	9.704560e-03	3.745717e-03	5000
466	100	9.444720e-03	3.659607e-03	5000
467	100	9.290120e-03	3.595587e-03	5000
468	100	9.297040e-03	3.609609e-03	5000
469	100	9.207880e-03	3.533546e-03	5000
470	100	9.083280e-03	3.492074e-03	5000
471	100	8.972160e-03	3.441227e-03	5000
472	100	8.928520e-03	3.459750e-03	5000
473	100	8.893920e-03	3.458424e-03	5000
474	100	8.728080e-03	3.405294e-03	5000
475	100	8.762720e-03	3.422678e-03	5000
476	100	8.967680e-03	3.522409e-03	5000
477	100	8.788520e-03	3.428092e-03	5000
478	100	8.802760e-03	3.447470e-03	5000
479	100	8.728040e-03	3.398066e-03	5000
480	100	8.689000e-03	3.392293e-03	5000
481	100	8.562400e-03	3.352290e-03	5000
482	100	8.533960e-03	3.328046e-03	5000
483	100	8.359760e-03	3.264708e-03	5000
484	100	8.421800e-03	3.300599e-03	5000
485	100	8.389680e-03	3.255860e-03	5000
486	100	8.320520e-03	3.229444e-03	5000
487	100	8.178840e-03	3.187314e-03	5000
488	100	8.102920e-03	3.140858e-03	5000
489	100	8.060240e-03	3.179600e-03	5000
490	100	7.893720e-03	3.113384e-03	5000
491	100	7.824440e-03	3.099320e-03	5000
492	100	7.707000e-03	3.042649e-03	5000
493	100	7.638160e-03	2.994698e-03	5000
494	100	7.605440e-03	3.035732e-03	5000
495	100	7.491200e-03	2.969048e-03	5000
496	100	7.454120e-03	2.946374e-03	5000
497	100	7.376400e-03	2.887551e-03	5000
498	100	7.280440e-03	2.855450e-03	5000
499	100	7.270400e-03	2.856230e-03	5000
500	100	7.182160e-03	2.830964e-03	5000
