t	PopSize	m_Het	s2_Het	n_Het
202	100	5.978252e-02	2.090128e-02	5000
203	100	5.884376e-02	2.057366e-02	5000
204	100	5.851843e-02	2.053622e-02	5000
205	100	5.762742e-02	2.025554e-02	5000
206	100	5.720135e-02	2.012300e-02	5000
207	100	5.615297e-02	1.976317e-02	5000
208	100	5.530732e-02	1.951919e-02	5000
209	100	5.440842e-02	1.925149e-02	5000
210	100	5.376555e-02	1.916030e-02	5000
211	100	5.297871e-02	1.883475e-02	5000
212	100	5.227629e-02	1.853609e-02	5000
213	100	5.154087e-02	1.835459e-02	5000
214	100	5.072438e-02	1.810268e-02	5000
215	100	4.990811e-02	1.787161e-02	5000
216	100	4.900642e-02	1.761682e-02	5000
217	100	4.839716e-02	1.735461e-02	5000
218	100	4.772609e-02	1.715175e-02	5000
219	100	4.717771e-02	1.697375e-02	5000
220	100	4.634310e-02	1.669717e-02	5000
221	100	4.575419e-02	1.657220e-02	5000
222	100	4.533529e-02	1.639048e-02	5000
223	100	4.445462e-02	1.609209e-02	5000
224	100	4.364572e-02	1.570882e-02	5000
225	100	4.295722e-02	1.532456e-02	5000
226	100	4.225274e-02	1.500281e-02	5000
227	100	4.150440e-02	1.476502e-02	5000
228	100	4.075340e-02	1.451854e-02	5000
229	100	4.060356e-02	1.452967e-02	5000
230	100	4.006100e-02	1.435655e-02	5000
231	100	3.981075e-02	1.429929e-02	5000
232	100	3.938838e-02	1.426292e-02	5000
233	100	3.931556e-02	1.429853e-02	5000
234	100	3.903857e-02	1.427881e-02	5000
235	100	3.842824e-02	1.394947e-02	5000
236	100	3.794791e-02	1.377631e-02	5000
237	100	3.785553e-02	1.383805e-02	5000
238	100	3.724290e-02	1.357148e-02	5000
239	100	3.670700e-02	1.340829e-02	5000
240	100	3.621712e-02	1.323928e-02	5000
241	100	3.567208e-02	1.300110e-02	5000
242	100	3.498418e-02	1.262496e-02	5000
243	100	3.459842e-02	1.257406e-02	5000
244	100	3.400882e-02	1.239233e-02	5000
245	100	3.354888e-02	1.230707e-02	5000
246	100	3.286260e-02	1.204550e-02	5000
247	100	3.221677e-02	1.178820e-02	5000
248	100	3.175044e-02	1.167633e-02	5000
249	100	3.120740e-02	1.148623e-02	5000
250	100	3.093666e-02	1.145291e-02	5000
251	100	3.077412e-02	1.148830e-02	5000
252	100	3.043375e-02	1.138504e-02	5000
253	100	3.017961e-02	1.129741e-02	5000
254	100	2.975923e-02	1.112543e-02	5000
255	100	2.908604e-02	1.076612e-02	5000
256	100	2.880418e-02	1.071519e-02	5000
257	100	2.856999e-02	1.072637e-02	5000
258	100	2.828537e-02	1.061899e-02	5000
259	100	2.809956e-02	1.046662e-02	5000
260	100	2.791862e-02	1.044681e-02	5000
261	100	2.754303e-02	1.034034e-02	5000
262	100	2.733436e-02	1.033033e-02	5000
263	100	2.719651e-02	1.030840e-02	5000
264	100	2.694266e-02	1.025130e-02	5000
265	100	2.660765e-02	1.011001e-02	5000
266	100	2.648999e-02	1.009220e-02	5000
267	100	2.601428e-02	9.910765e-03	5000
268	100	2.568260e-02	9.772859e-03	5000
269	100	2.531436e-02	9.655433e-03	5000
270	100	2.495225e-02	9.524154e-03	5000
271	100	2.465928e-02	9.438344e-03	5000
272	100	2.470929e-02	9.527323e-03	5000
273	100	2.438043e-02	9.388417e-03	5000
274	100	2.390261e-02	9.211775e-03	5000
275	100	2.364449e-02	9.135129e-03	5000
276	100	2.345114e-02	9.098656e-03	5000
277	100	2.298111e-02	8.866091e-03	5000
278	100	2.272260e-02	8.748061e-03	5000
279	100	2.240658e-02	8.635966e-03	5000
280	100	2.216498e-02	8.563287e-03	5000
281	100	2.218041e-02	8.589588e-03	5000
282	100	2.201957e-02	8.538536e-03	5000
283	100	2.176110e-02	8.541885e-03	5000
284	100	2.133905e-02	8.344466e-03	5000
285	100	2.079919e-02	8.148962e-03	5000
286	100	2.053909e-02	7.967282e-03	5000
287	100	2.019980e-02	7.864660e-03	5000
288	100	2.005145e-02	7.807180e-03	5000
289	100	1.973291e-02	7.645571e-03	5000
290	100	1.952029e-02	7.595635e-03	5000
291	100	1.935340e-02	7.509240e-03	5000
292	100	1.900532e-02	7.343336e-03	5000
293	100	1.879368e-02	7.310970e-03	5000
294	100	1.861076e-02	7.233816e-03	5000
295	100	1.841639e-02	7.172730e-03	5000
296	100	1.805910e-02	6.984614e-03	5000
297	100	1.756167e-02	6.797047e-03	5000
298	100	1.731686e-02	6.683879e-03	5000
299	100	1.722501e-02	6.641499e-03	5000
300	100	1.689431e-02	6.501087e-03	5000
301	100	1.669922e-02	6.376794e-03	5000
302	100	1.655481e-02	6.344242e-03	5000
303	100	1.653553e-02	6.381714e-03	5000
304	100	1.617305e-02	6.212888e-03	5000
305	100	1.593805e-02	6.092632e-03	5000
306	100	1.571130e-02	6.055937e-03	5000
307	100	1.556504e-02	6.002401e-03	5000
308	100	1.519951e-02	5.811658e-03	5000
309	100	1.491401e-02	5.657678e-03	5000
310	100	1.465935e-02	5.551350e-03	5000
311	100	1.442411e-02	5.468626e-03	5000
312	100	1.435134e-02	5.478334e-03	5000
313	100	1.426464e-02	5.525168e-03	5000
314	100	1.433517e-02	5.578419e-03	5000
315	100	1.419604e-02	5.482447e-03	5000
316	100	1.393809e-02	5.381296e-03	5000
317	100	1.358754e-02	5.243958e-03	5000
318	100	1.337133e-02	5.147651e-03	5000
319	100	1.330236e-02	5.143101e-03	5000
320	100	1.296962e-02	4.992420e-03	5000
321	100	1.280162e-02	4.903525e-03	5000
322	100	1.257955e-02	4.826507e-03	5000
323	100	1.236248e-02	4.726459e-03	5000
324	100	1.217471e-02	4.614721e-03	5000
325	100	1.198433e-02	4.531499e-03	5000
326	100	1.175464e-02	4.415022e-03	5000
327	100	1.159723e-02	4.406486e-03	5000
328	100	1.125978e-02	4.244155e-03	5000
329	100	1.134914e-02	4.343015e-03	5000
330	100	1.114596e-02	4.311561e-03	5000
331	100	1.087336e-02	4.192980e-03	5000
332	100	1.076947e-02	4.147906e-03	5000
333	100	1.072713e-02	4.153070e-03	5000
334	100	1.046198e-02	3.974478e-03	5000
335	100	1.060623e-02	4.079364e-03	5000
336	100	1.048934e-02	4.056854e-03	5000
337	100	1.018915e-02	3.904013e-03	5000
338	100	1.016580e-02	3.907594e-03	5000
339	100	1.001929e-02	3.855537e-03	5000
340	100	1.010357e-02	3.928762e-03	5000
341	100	9.888800e-03	3.838529e-03	5000
342	100	9.987110e-03	3.889889e-03	5000
343	100	9.827340e-03	3.832606e-03	5000
344	100	9.632580e-03	3.766498e-03	5000
345	100	9.608250e-03	3.794702e-03	5000
346	100	9.541310e-03	3.770594e-03	5000
347	100	9.396290e-03	3.685598e-03	5000
348	100	9.220830e-03	3.584604e-03	5000
349	100	9.021740e-03	3.487807e-03	5000
350	100	9.122920e-03	3.571936e-03	5000
351	100	9.110380e-03	3.607043e-03	5000
352	100	9.075560e-03	3.643626e-03	5000
353	100	9.037680e-03	3.606960e-03	5000
354	100	9.037110e-03	3.661806e-03	5000
355	100	8.932250e-03	3.597240e-03	5000
356	100	8.704010e-03	3.469920e-03	5000
357	100	8.519640e-03	3.348398e-03	5000
358	100	8.234110e-03	3.200619e-03	5000
359	100	8.214780e-03	3.243523e-03	5000
360	100	8.242110e-03	3.311398e-03	5000
361	100	8.137900e-03	3.307607e-03	5000
362	100	7.998050e-03	3.235918e-03	5000
363	100	7.766530e-03	3.108710e-03	5000
364	100	7.782890e-03	3.165554e-03	5000
365	100	7.640860e-03	3.072994e-03	5000
366	100	7.671420e-03	3.102784e-03	5000
367	100	7.562640e-03	3.045668e-03	5000
368	100	7.556020e-03	3.075393e-03	5000
369	100	7.459550e-03	3.027123e-03	5000
370	100	7.301140e-03	2.950123e-03	5000
371	100	7.201800e-03	2.926493e-03	5000
372	100	7.291340e-03	3.021405e-03	5000
373	100	7.205930e-03	3.003592e-03	5000
374	100	7.125420e-03	2.957180e-03	5000
375	100	7.159150e-03	2.986449e-03	5000
376	100	7.111600e-03	2.950322e-03	5000
377	100	7.157870e-03	2.981907e-03	5000
378	100	7.007850e-03	2.918808e-03	5000
379	100	6.835990e-03	2.819466e-03	5000
380	100	6.753320e-03	2.802178e-03	5000
381	100	6.671280e-03	2.780538e-03	5000
382	100	6.605100e-03	2.761388e-03	5000
383	100	6.571520e-03	2.763093e-03	5000
384	100	6.406290e-03	2.653667e-03	5000
385	100	6.204540e-03	2.557141e-03	5000
386	100	6.247580e-03	2.597732e-03	5000
387	100	6.134610e-03	2.549448e-03	5000
388	100	5.926080e-03	2.435357e-03	5000
389	100	5.769660e-03	2.338361e-03	5000
390	100	5.615680e-03	2.256633e-03	5000
391	100	5.377580e-03	2.127745e-03	5000
392	100	5.358630e-03	2.138942e-03	5000
393	100	5.139700e-03	2.058079e-03	5000
394	100	5.161200e-03	2.047890e-03	5000
395	100	4.991080e-03	1.978181e-03	5000
396	100	4.864080e-03	1.914127e-03	5000
397	100	4.865830e-03	1.939335e-03	5000
398	100	4.767060e-03	1.878358e-03	5000
399	100	4.767840e-03	1.891500e-03	5000
400	100	4.689180e-03	1.888466e-03	5000
401	100	4.618000e-03	1.860929e-03	5000
402	100	4.682200e-03	1.913054e-03	5000
403	100	4.520180e-03	1.846782e-03	5000
404	100	4.483220e-03	1.847222e-03	5000
405	100	4.476730e-03	1.851459e-03	5000
406	100	4.406520e-03	1.815674e-03	5000
407	100	4.196590e-03	1.666333e-03	5000
408	100	4.159470e-03	1.633221e-03	5000
409	100	4.020980e-03	1.549628e-03	5000
410	100	3.916420e-03	1.493224e-03	5000
411	100	3.874310e-03	1.461493e-03	5000
412	100	3.760980e-03	1.422850e-03	5000
413	100	3.708660e-03	1.413434e-03	5000
414	100	3.629990e-03	1.354539e-03	5000
415	100	3.505180e-03	1.321714e-03	5000
416	100	3.521950e-03	1.357687e-03	5000
417	100	3.338090e-03	1.264833e-03	5000
418	100	3.372460e-03	1.288373e-03	5000
419	100	3.302690e-03	1.261398e-03	5000
420	100	3.254560e-03	1.246566e-03	5000
421	100	3.303660e-03	1.282411e-03	5000
422	100	3.327670e-03	1.286848e-03	5000
423	100	3.239070e-03	1.249015e-03	5000
424	100	3.095280e-03	1.179849e-03	5000
425	100	3.121100e-03	1.221402e-03	5000
426	100	3.161300e-03	1.241744e-03	5000
427	100	3.166070e-03	1.238794e-03	5000
428	100	3.256500e-03	1.308909e-03	5000
429	100	3.277370e-03	1.342657e-03	5000
430	100	3.176010e-03	1.303388e-03	5000
431	100	3.123970e-03	1.274843e-03	5000
432	100	3.030430e-03	1.244105e-03	5000
433	100	3.033620e-03	1.237485e-03	5000
434	100	2.988990e-03	1.202354e-03	5000
435	100	2.996360e-03	1.225474e-03	5000
436	100	2.975400e-03	1.210094e-03	5000
437	100	2.972890e-03	1.202071e-03	5000
438	100	2.961820e-03	1.190326e-03	5000
439	100	2.828260e-03	1.101716e-03	5000
440	100	2.853380e-03	1.129683e-03	5000
441	100	2.854100e-03	1.131105e-03	5000
442	100	2.849280e-03	1.129360e-03	5000
443	100	2.850770e-03	1.149485e-03	5000
444	100	2.910070e-03	1.175966e-03	5000
445	100	2.892230e-03	1.158599e-03	5000
446	100	2.797290e-03	1.094059e-03	5000
447	100	2.666440e-03	1.038533e-03	5000
448	100	2.549370e-03	9.877065e-04	5000
449	100	2.499070e-03	9.574224e-04	5000
450	100	2.419810e-03	9.363028e-04	5000
451	100	2.423440e-03	9.445733e-04	5000
452	100	2.375160e-03	9.299643e-04	5000
453	100	2.303420e-03	8.927564e-04	5000
454	100	2.208110e-03	8.530461e-04	5000
455	100	2.185980e-03	8.338670e-04	5000
456	100	2.118530e-03	7.914363e-04	5000
457	100	2.083380e-03	7.877054e-04	5000
458	100	2.052630e-03	7.474081e-04	5000
459	100	1.990310e-03	7.347936e-04	5000
460	100	1.912300e-03	7.057441e-04	5000
461	100	1.896050e-03	7.380907e-04	5000
462	100	1.868780e-03	7.141171e-04	5000
463	100	1.818890e-03	6.909332e-04	5000
464	100	1.789990e-03	6.731216e-04	5000
465	100	1.773970e-03	6.763000e-04	5000
466	100	1.734100e-03	6.573454e-04	5000
467	100	1.751160e-03	6.683588e-04	5000
468	100	1.709460e-03	6.415346e-04	5000
469	100	1.642260e-03	6.033900e-04	5000
470	100	1.504000e-03	5.303283e-04	5000
471	100	1.412110e-03	4.789717e-04	5000
472	100	1.448050e-03	5.119849e-04	5000
473	100	1.389150e-03	4.948559e-04	5000
474	100	1.365870e-03	4.776788e-04	5000
475	100	1.297200e-03	4.485302e-04	5000
476	100	1.338350e-03	4.673332e-04	5000
477	100	1.284710e-03	4.560156e-04	5000
478	100	1.294150e-03	4.780900e-04	5000
479	100	1.214700e-03	4.391376e-04	5000
480	100	1.144840e-03	4.086410e-04	5000
481	100	1.154350e-03	4.098328e-04	5000
482	100	1.184090e-03	4.218677e-04	5000
483	100	1.244490e-03	4.567323e-04	5000
484	100	1.246790e-03	4.614874e-04	5000
485	100	1.227200e-03	4.513750e-04	5000
486	100	1.225560e-03	4.711598e-04	5000
487	100	1.258170e-03	4.834107e-04	5000
488	100	1.243500e-03	4.745519e-04	5000
489	100	1.248850e-03	4.891041e-04	5000
490	100	1.287620e-03	5.088328e-04	5000
491	100	1.283500e-03	5.259160e-04	5000
492	100	1.322540e-03	5.531507e-04	5000
493	100	1.276680e-03	5.204418e-04	5000
494	100	1.233450e-03	5.019989e-04	5000
495	100	1.233290e-03	4.926540e-04	5000
496	100	1.195930e-03	4.719973e-04	5000
497	100	1.271220e-03	5.295625e-04	5000
498	100	1.247360e-03	5.149398e-04	5000
499	100	1.264810e-03	5.314431e-04	5000
500	100	1.203170e-03	4.930192e-04	5000
