t	PopSize	m_Het	s2_Het	n_Het
82	100	6.614526e-01	1.430500e-02	5000
83	100	6.581547e-01	1.460421e-02	5000
84	100	6.550485e-01	1.477696e-02	5000
85	100	6.519852e-01	1.504871e-02	5000
86	100	6.483050e-01	1.547082e-02	5000
87	100	6.452019e-01	1.577643e-02	5000
88	100	6.422052e-01	1.592832e-02	5000
89	100	6.387040e-01	1.632695e-02	5000
90	100	6.357820e-01	1.656633e-02	5000
91	100	6.329288e-01	1.686754e-02	5000
92	100	6.300393e-01	1.736935e-02	5000
93	100	6.264145e-01	1.785867e-02	5000
94	100	6.233390e-01	1.817065e-02	5000
95	100	6.209599e-01	1.846529e-02	5000
96	100	6.183537e-01	1.870847e-02	5000
97	100	6.148230e-01	1.913489e-02	5000
98	100	6.119636e-01	1.938275e-02	5000
99	100	6.090108e-01	1.959066e-02	5000
100	100	6.055838e-01	1.984085e-02	5000
101	100	6.021522e-01	2.039874e-02	5000
102	100	5.990137e-01	2.080135e-02	5000
103	100	5.957903e-01	2.123031e-02	5000
104	100	5.930575e-01	2.148989e-02	5000
105	100	5.903608e-01	2.179864e-02	5000
106	100	5.869957e-01	2.215111e-02	5000
107	100	5.834810e-01	2.273638e-02	5000
108	100	5.805969e-01	2.302241e-02	5000
109	100	5.776945e-01	2.330710e-02	5000
110	100	5.753712e-01	2.346496e-02	5000
111	100	5.726525e-01	2.387790e-02	5000
112	100	5.698816e-01	2.433980e-02	5000
113	100	5.667295e-01	2.474917e-02	5000
114	100	5.635582e-01	2.505969e-02	5000
115	100	5.610541e-01	2.532874e-02	5000
116	100	5.584270e-01	2.561915e-02	5000
117	100	5.553415e-01	2.593241e-02	5000
118	100	5.526688e-01	2.629945e-02	5000
119	100	5.496558e-01	2.681899e-02	5000
120	100	5.470067e-01	2.694771e-02	5000
121	100	5.444869e-01	2.715031e-02	5000
122	100	5.417641e-01	2.739932e-02	5000
123	100	5.387650e-01	2.772801e-02	5000
124	100	5.363378e-01	2.803306e-02	5000
125	100	5.336513e-01	2.856555e-02	5000
126	100	5.312286e-01	2.859352e-02	5000
127	100	5.283006e-01	2.918598e-02	5000
128	100	5.255045e-01	2.942339e-02	5000
129	100	5.228488e-01	2.979394e-02	5000
130	100	5.202518e-01	3.013491e-02	5000
131	100	5.179576e-01	3.035278e-02	5000
132	100	5.155448e-01	3.051782e-02	5000
133	100	5.129557e-01	3.089071e-02	5000
134	100	5.104878e-01	3.110233e-02	5000
135	100	5.081080e-01	3.123550e-02	5000
136	100	5.053632e-01	3.161780e-02	5000
137	100	5.031598e-01	3.176049e-02	5000
138	100	5.004868e-01	3.187783e-02	5000
139	100	4.986182e-01	3.212905e-02	5000
140	100	4.959024e-01	3.238272e-02	5000
141	100	4.931697e-01	3.273255e-02	5000
142	100	4.904343e-01	3.295519e-02	5000
143	100	4.883918e-01	3.319660e-02	5000
144	100	4.855253e-01	3.344540e-02	5000
145	100	4.837860e-01	3.375590e-02	5000
146	100	4.810229e-01	3.401703e-02	5000
147	100	4.786613e-01	3.425491e-02	5000
148	100	4.762763e-01	3.456652e-02	5000
149	100	4.737052e-01	3.480785e-02	5000
150	100	4.716854e-01	3.511821e-02	5000
151	100	4.691707e-01	3.525445e-02	5000
152	100	4.671697e-01	3.548682e-02	5000
153	100	4.655701e-01	3.593013e-02	5000
154	100	4.629082e-01	3.637829e-02	5000
155	100	4.603350e-01	3.683467e-02	5000
156	100	4.575349e-01	3.697530e-02	5000
157	100	4.561692e-01	3.702673e-02	5000
158	100	4.536637e-01	3.744146e-02	5000
159	100	4.517787e-01	3.770389e-02	5000
160	100	4.497763e-01	3.790395e-02	5000
161	100	4.475010e-01	3.815284e-02	5000
162	100	4.459192e-01	3.791063e-02	5000
163	100	4.441431e-01	3.791661e-02	5000
164	100	4.418717e-01	3.802093e-02	5000
165	100	4.395400e-01	3.824563e-02	5000
166	100	4.377043e-01	3.842740e-02	5000
167	100	4.359694e-01	3.847736e-02	5000
168	100	4.336298e-01	3.884377e-02	5000
169	100	4.309859e-01	3.902642e-02	5000
170	100	4.288612e-01	3.927742e-02	5000
171	100	4.267354e-01	3.940894e-02	5000
172	100	4.248278e-01	3.933156e-02	5000
173	100	4.225443e-01	3.937486e-02	5000
174	100	4.205150e-01	3.957016e-02	5000
175	100	4.177637e-01	3.976786e-02	5000
176	100	4.162224e-01	3.998220e-02	5000
177	100	4.136402e-01	3.999086e-02	5000
178	100	4.111141e-01	4.048234e-02	5000
179	100	4.092985e-01	4.067202e-02	5000
180	100	4.070964e-01	4.083805e-02	5000
181	100	4.045113e-01	4.123164e-02	5000
182	100	4.023012e-01	4.154471e-02	5000
183	100	4.008649e-01	4.160045e-02	5000
184	100	3.987680e-01	4.177600e-02	5000
185	100	3.962727e-01	4.204519e-02	5000
186	100	3.943111e-01	4.221062e-02	5000
187	100	3.924500e-01	4.231533e-02	5000
188	100	3.903885e-01	4.260663e-02	5000
189	100	3.889606e-01	4.270183e-02	5000
190	100	3.865728e-01	4.292958e-02	5000
191	100	3.843023e-01	4.301536e-02	5000
192	100	3.819114e-01	4.304407e-02	5000
193	100	3.801795e-01	4.319478e-02	5000
194	100	3.784679e-01	4.341371e-02	5000
195	100	3.766299e-01	4.357491e-02	5000
196	100	3.739990e-01	4.383429e-02	5000
197	100	3.724698e-01	4.401791e-02	5000
198	100	3.706744e-01	4.405847e-02	5000
199	100	3.684388e-01	4.422881e-02	5000
200	100	3.664752e-01	4.446813e-02	5000
201	100	3.643728e-01	4.460215e-02	5000
202	100	3.622458e-01	4.463127e-02	5000
203	100	3.600387e-01	4.497396e-02	5000
204	100	3.586916e-01	4.509602e-02	5000
205	100	3.570088e-01	4.531662e-02	5000
206	100	3.554229e-01	4.538938e-02	5000
207	100	3.539336e-01	4.541117e-02	5000
208	100	3.520743e-01	4.541660e-02	5000
209	100	3.506206e-01	4.557706e-02	5000
210	100	3.486928e-01	4.561594e-02	5000
211	100	3.467812e-01	4.591325e-02	5000
212	100	3.445269e-01	4.602559e-02	5000
213	100	3.423423e-01	4.608339e-02	5000
214	100	3.406433e-01	4.600236e-02	5000
215	100	3.390528e-01	4.606977e-02	5000
216	100	3.376053e-01	4.625836e-02	5000
217	100	3.358250e-01	4.638649e-02	5000
218	100	3.340138e-01	4.643194e-02	5000
219	100	3.326107e-01	4.661971e-02	5000
220	100	3.308174e-01	4.682685e-02	5000
221	100	3.292658e-01	4.687126e-02	5000
222	100	3.277808e-01	4.696577e-02	5000
223	100	3.256785e-01	4.705196e-02	5000
224	100	3.240073e-01	4.705576e-02	5000
225	100	3.231277e-01	4.706743e-02	5000
226	100	3.207367e-01	4.716204e-02	5000
227	100	3.191100e-01	4.720574e-02	5000
228	100	3.171694e-01	4.718741e-02	5000
229	100	3.158353e-01	4.724785e-02	5000
230	100	3.138146e-01	4.710937e-02	5000
231	100	3.126006e-01	4.732726e-02	5000
232	100	3.108386e-01	4.744472e-02	5000
233	100	3.093240e-01	4.766545e-02	5000
234	100	3.079728e-01	4.762769e-02	5000
235	100	3.062358e-01	4.759701e-02	5000
236	100	3.049814e-01	4.756889e-02	5000
237	100	3.034062e-01	4.747828e-02	5000
238	100	3.019065e-01	4.740301e-02	5000
239	100	2.999158e-01	4.750516e-02	5000
240	100	2.986391e-01	4.761440e-02	5000
241	100	2.975421e-01	4.771642e-02	5000
242	100	2.965352e-01	4.758250e-02	5000
243	100	2.955488e-01	4.769283e-02	5000
244	100	2.940277e-01	4.774643e-02	5000
245	100	2.928149e-01	4.782936e-02	5000
246	100	2.907572e-01	4.808654e-02	5000
247	100	2.899539e-01	4.838549e-02	5000
248	100	2.890037e-01	4.838632e-02	5000
249	100	2.871620e-01	4.831607e-02	5000
250	100	2.854739e-01	4.825979e-02	5000
251	100	2.841382e-01	4.817232e-02	5000
252	100	2.831520e-01	4.813001e-02	5000
253	100	2.820608e-01	4.813990e-02	5000
254	100	2.809374e-01	4.816219e-02	5000
255	100	2.796720e-01	4.810585e-02	5000
256	100	2.780614e-01	4.818450e-02	5000
257	100	2.764313e-01	4.825658e-02	5000
258	100	2.751001e-01	4.827692e-02	5000
259	100	2.731826e-01	4.816903e-02	5000
260	100	2.714267e-01	4.812165e-02	5000
261	100	2.702480e-01	4.815992e-02	5000
262	100	2.682469e-01	4.810332e-02	5000
263	100	2.668434e-01	4.800360e-02	5000
264	100	2.653096e-01	4.799279e-02	5000
265	100	2.636981e-01	4.801764e-02	5000
266	100	2.623172e-01	4.809178e-02	5000
267	100	2.608574e-01	4.815111e-02	5000
268	100	2.595875e-01	4.815253e-02	5000
269	100	2.586098e-01	4.816985e-02	5000
270	100	2.571672e-01	4.810079e-02	5000
271	100	2.563754e-01	4.813599e-02	5000
272	100	2.555028e-01	4.819361e-02	5000
273	100	2.539545e-01	4.823038e-02	5000
274	100	2.527032e-01	4.827660e-02	5000
275	100	2.517972e-01	4.828963e-02	5000
276	100	2.503634e-01	4.827799e-02	5000
277	100	2.491810e-01	4.836562e-02	5000
278	100	2.473288e-01	4.844472e-02	5000
279	100	2.455401e-01	4.831931e-02	5000
280	100	2.446374e-01	4.832730e-02	5000
281	100	2.434442e-01	4.829429e-02	5000
282	100	2.422448e-01	4.822438e-02	5000
283	100	2.409534e-01	4.834152e-02	5000
284	100	2.400830e-01	4.836243e-02	5000
285	100	2.388339e-01	4.829960e-02	5000
286	100	2.375739e-01	4.815970e-02	5000
287	100	2.366346e-01	4.816600e-02	5000
288	100	2.353885e-01	4.816787e-02	5000
289	100	2.340109e-01	4.824131e-02	5000
290	100	2.327176e-01	4.819257e-02	5000
291	100	2.312566e-01	4.794547e-02	5000
292	100	2.297577e-01	4.783334e-02	5000
293	100	2.291521e-01	4.787745e-02	5000
294	100	2.283979e-01	4.790935e-02	5000
295	100	2.273861e-01	4.783550e-02	5000
296	100	2.263039e-01	4.775999e-02	5000
297	100	2.255830e-01	4.776148e-02	5000
298	100	2.246383e-01	4.776231e-02	5000
299	100	2.230163e-01	4.759970e-02	5000
300	100	2.218596e-01	4.758996e-02	5000
301	100	2.201931e-01	4.744293e-02	5000
302	100	2.190291e-01	4.730727e-02	5000
303	100	2.178900e-01	4.720099e-02	5000
304	100	2.168354e-01	4.701903e-02	5000
305	100	2.160624e-01	4.703056e-02	5000
306	100	2.147210e-01	4.688862e-02	5000
307	100	2.130876e-01	4.686623e-02	5000
308	100	2.120209e-01	4.673438e-02	5000
309	100	2.110517e-01	4.669319e-02	5000
310	100	2.099989e-01	4.663815e-02	5000
311	100	2.091024e-01	4.662149e-02	5000
312	100	2.080277e-01	4.662897e-02	5000
313	100	2.073815e-01	4.662172e-02	5000
314	100	2.067120e-01	4.666606e-02	5000
315	100	2.059071e-01	4.657602e-02	5000
316	100	2.048525e-01	4.651395e-02	5000
317	100	2.040715e-01	4.638359e-02	5000
318	100	2.026298e-01	4.624928e-02	5000
319	100	2.015705e-01	4.600176e-02	5000
320	100	2.007356e-01	4.595051e-02	5000
321	100	1.996409e-01	4.577637e-02	5000
322	100	1.987667e-01	4.571130e-02	5000
323	100	1.982609e-01	4.572241e-02	5000
324	100	1.969665e-01	4.568188e-02	5000
325	100	1.954211e-01	4.548183e-02	5000
326	100	1.950471e-01	4.541895e-02	5000
327	100	1.946478e-01	4.558563e-02	5000
328	100	1.939669e-01	4.555223e-02	5000
329	100	1.930284e-01	4.548596e-02	5000
330	100	1.922426e-01	4.538800e-02	5000
331	100	1.911566e-01	4.519412e-02	5000
332	100	1.903347e-01	4.506148e-02	5000
333	100	1.891154e-01	4.490900e-02	5000
334	100	1.884248e-01	4.475690e-02	5000
335	100	1.876318e-01	4.465753e-02	5000
336	100	1.866068e-01	4.455573e-02	5000
337	100	1.855307e-01	4.434966e-02	5000
338	100	1.845916e-01	4.425932e-02	5000
339	100	1.838796e-01	4.428660e-02	5000
340	100	1.829366e-01	4.417816e-02	5000
341	100	1.818354e-01	4.415379e-02	5000
342	100	1.810298e-01	4.409860e-02	5000
343	100	1.804348e-01	4.411118e-02	5000
344	100	1.799404e-01	4.417378e-02	5000
345	100	1.790479e-01	4.412302e-02	5000
346	100	1.780266e-01	4.398181e-02	5000
347	100	1.770709e-01	4.390456e-02	5000
348	100	1.764580e-01	4.380507e-02	5000
349	100	1.753578e-01	4.359222e-02	5000
350	100	1.745230e-01	4.345669e-02	5000
351	100	1.737422e-01	4.329837e-02	5000
352	100	1.729270e-01	4.326849e-02	5000
353	100	1.723964e-01	4.334226e-02	5000
354	100	1.718769e-01	4.333921e-02	5000
355	100	1.709393e-01	4.315067e-02	5000
356	100	1.700144e-01	4.311985e-02	5000
357	100	1.689855e-01	4.303488e-02	5000
358	100	1.679851e-01	4.290118e-02	5000
359	100	1.667252e-01	4.269147e-02	5000
360	100	1.658685e-01	4.243672e-02	5000
361	100	1.653423e-01	4.230739e-02	5000
362	100	1.643284e-01	4.231698e-02	5000
363	100	1.633528e-01	4.217898e-02	5000
364	100	1.626690e-01	4.216820e-02	5000
365	100	1.622255e-01	4.221538e-02	5000
366	100	1.609178e-01	4.199186e-02	5000
367	100	1.599779e-01	4.180650e-02	5000
368	100	1.587947e-01	4.162693e-02	5000
369	100	1.578635e-01	4.148711e-02	5000
370	100	1.572196e-01	4.142526e-02	5000
371	100	1.562162e-01	4.117546e-02	5000
372	100	1.551270e-01	4.093908e-02	5000
373	100	1.539333e-01	4.062619e-02	5000
374	100	1.527560e-01	4.045473e-02	5000
375	100	1.523646e-01	4.053188e-02	5000
376	100	1.515699e-01	4.044918e-02	5000
377	100	1.505422e-01	4.033271e-02	5000
378	100	1.496924e-01	4.010948e-02	5000
379	100	1.492271e-01	4.007356e-02	5000
380	100	1.485265e-01	3.988669e-02	5000
381	100	1.477726e-01	3.975214e-02	5000
382	100	1.471774e-01	3.969368e-02	5000
383	100	1.464633e-01	3.960801e-02	5000
384	100	1.458254e-01	3.962379e-02	5000
385	100	1.450767e-01	3.945150e-02	5000
386	100	1.442107e-01	3.924413e-02	5000
387	100	1.432284e-01	3.902789e-02	5000
388	100	1.419057e-01	3.876056e-02	5000
389	100	1.410119e-01	3.866105e-02	5000
390	100	1.399679e-01	3.846718e-02	5000
391	100	1.392219e-01	3.837360e-02	5000
392	100	1.387944e-01	3.840600e-02	5000
393	100	1.386361e-01	3.834412e-02	5000
394	100	1.378521e-01	3.822350e-02	5000
395	100	1.374469e-01	3.823166e-02	5000
396	100	1.368161e-01	3.811932e-02	5000
397	100	1.361345e-01	3.805983e-02	5000
398	100	1.355968e-01	3.804207e-02	5000
399	100	1.347209e-01	3.783687e-02	5000
400	100	1.337803e-01	3.752779e-02	5000
401	100	1.326787e-01	3.728213e-02	5000
402	100	1.318484e-01	3.715220e-02	5000
403	100	1.312457e-01	3.704358e-02	5000
404	100	1.304071e-01	3.682094e-02	5000
405	100	1.300604e-01	3.686688e-02	5000
406	100	1.293719e-01	3.665486e-02	5000
407	100	1.282878e-01	3.634499e-02	5000
408	100	1.276099e-01	3.621015e-02	5000
409	100	1.271932e-01	3.606377e-02	5000
410	100	1.269689e-01	3.605340e-02	5000
411	100	1.260248e-01	3.586277e-02	5000
412	100	1.251896e-01	3.568529e-02	5000
413	100	1.243057e-01	3.547812e-02	5000
414	100	1.234477e-01	3.532880e-02	5000
415	100	1.230528e-01	3.537253e-02	5000
416	100	1.228402e-01	3.540927e-02	5000
417	100	1.223562e-01	3.537058e-02	5000
418	100	1.217419e-01	3.525148e-02	5000
419	100	1.208794e-01	3.503217e-02	5000
420	100	1.201707e-01	3.494524e-02	5000
421	100	1.194850e-01	3.480249e-02	5000
422	100	1.187629e-01	3.475021e-02	5000
423	100	1.185940e-01	3.473536e-02	5000
424	100	1.184954e-01	3.480680e-02	5000
425	100	1.178363e-01	3.472336e-02	5000
426	100	1.174384e-01	3.467883e-02	5000
427	100	1.169540e-01	3.455163e-02	5000
428	100	1.161819e-01	3.446587e-02	5000
429	100	1.154086e-01	3.423285e-02	5000
430	100	1.149867e-01	3.412034e-02	5000
431	100	1.145333e-01	3.396113e-02	5000
432	100	1.140462e-01	3.384891e-02	5000
433	100	1.136588e-01	3.388376e-02	5000
434	100	1.135128e-01	3.388313e-02	5000
435	100	1.128186e-01	3.374859e-02	5000
436	100	1.122023e-01	3.352785e-02	5000
437	100	1.115481e-01	3.327956e-02	5000
438	100	1.105433e-01	3.303414e-02	5000
439	100	1.101702e-01	3.302586e-02	5000
440	100	1.096736e-01	3.290356e-02	5000
441	100	1.092012e-01	3.285988e-02	5000
442	100	1.083814e-01	3.262688e-02	5000
443	100	1.080516e-01	3.264070e-02	5000
444	100	1.076382e-01	3.253569e-02	5000
445	100	1.069797e-01	3.230117e-02	5000
446	100	1.065811e-01	3.232166e-02	5000
447	100	1.058218e-01	3.207626e-02	5000
448	100	1.050743e-01	3.187349e-02	5000
449	100	1.047583e-01	3.182370e-02	5000
450	100	1.042445e-01	3.171044e-02	5000
451	100	1.035714e-01	3.145056e-02	5000
452	100	1.028377e-01	3.125657e-02	5000
453	100	1.022301e-01	3.112416e-02	5000
454	100	1.016870e-01	3.106094e-02	5000
455	100	1.010192e-01	3.085735e-02	5000
456	100	1.006257e-01	3.079610e-02	5000
457	100	1.001604e-01	3.071916e-02	5000
458	100	9.978314e-02	3.073677e-02	5000
459	100	9.978126e-02	3.076573e-02	5000
460	100	9.936265e-02	3.063516e-02	5000
461	100	9.877874e-02	3.050014e-02	5000
462	100	9.828260e-02	3.043498e-02	5000
463	100	9.809767e-02	3.043778e-02	5000
464	100	9.722560e-02	3.017569e-02	5000
465	100	9.690047e-02	3.009980e-02	5000
466	100	9.640410e-02	2.999305e-02	5000
467	100	9.617689e-02	3.000241e-02	5000
468	100	9.570199e-02	2.982628e-02	5000
469	100	9.539184e-02	2.971199e-02	5000
470	100	9.506903e-02	2.964384e-02	5000
471	100	9.452219e-02	2.953550e-02	5000
472	100	9.409449e-02	2.940890e-02	5000
473	100	9.372839e-02	2.934052e-02	5000
474	100	9.342165e-02	2.932762e-02	5000
475	100	9.296653e-02	2.923131e-02	5000
476	100	9.262071e-02	2.914930e-02	5000
477	100	9.217014e-02	2.903668e-02	5000
478	100	9.158247e-02	2.883687e-02	5000
479	100	9.091747e-02	2.858511e-02	5000
480	100	9.041013e-02	2.854998e-02	5000
481	100	8.975519e-02	2.838506e-02	5000
482	100	8.934761e-02	2.827858e-02	5000
483	100	8.886270e-02	2.813669e-02	5000
484	100	8.866165e-02	2.816346e-02	5000
485	100	8.812139e-02	2.802940e-02	5000
486	100	8.737556e-02	2.777493e-02	5000
487	100	8.669075e-02	2.757578e-02	5000
488	100	8.641641e-02	2.750377e-02	5000
489	100	8.565509e-02	2.731982e-02	5000
490	100	8.538557e-02	2.733714e-02	5000
491	100	8.474371e-02	2.715211e-02	5000
492	100	8.445824e-02	2.704773e-02	5000
493	100	8.422065e-02	2.698096e-02	5000
494	100	8.385420e-02	2.683458e-02	5000
495	100	8.347037e-02	2.675668e-02	5000
496	100	8.316575e-02	2.671355e-02	5000
497	100	8.280884e-02	2.667825e-02	5000
498	100	8.269049e-02	2.671230e-02	5000
499	100	8.227609e-02	2.664527e-02	5000
500	100	8.169951e-02	2.642829e-02	5000
