t	PopSize	m_Het	s2_Het	n_Het
62	288	8.227993e-01	3.191364e-03	500
63	293	8.210863e-01	3.386779e-03	500
64	298	8.193143e-01	3.509727e-03	500
65	303	8.185333e-01	3.507830e-03	500
66	309	8.171972e-01	3.582601e-03	500
67	315	8.157636e-01	3.636959e-03	500
68	321	8.146158e-01	3.637281e-03	500
69	327	8.134520e-01	3.696642e-03	500
70	333	8.122341e-01	3.714941e-03	500
71	339	8.112703e-01	3.745065e-03	500
72	345	8.100979e-01	3.863513e-03	500
73	351	8.086841e-01	3.875923e-03	500
74	358	8.078741e-01	3.915564e-03	500
75	365	8.070563e-01	3.952592e-03	500
76	372	8.057202e-01	4.012452e-03	500
77	379	8.045108e-01	4.170459e-03	500
78	386	8.035643e-01	4.273078e-03	500
79	393	8.029384e-01	4.239477e-03	500
80	400	8.016904e-01	4.295697e-03	500
81	408	8.002350e-01	4.358449e-03	500
82	416	7.990212e-01	4.452866e-03	500
83	424	7.983636e-01	4.454247e-03	500
84	432	7.974379e-01	4.533067e-03	500
85	440	7.967078e-01	4.562561e-03	500
86	448	7.955638e-01	4.672165e-03	500
87	456	7.948243e-01	4.699912e-03	500
88	465	7.935986e-01	4.792347e-03	500
89	474	7.929658e-01	4.706402e-03	500
90	483	7.927285e-01	4.626212e-03	500
91	492	7.922591e-01	4.637754e-03	500
92	501	7.916916e-01	4.625834e-03	500
93	511	7.911428e-01	4.530508e-03	500
94	521	7.907372e-01	4.516776e-03	500
95	531	7.905292e-01	4.495107e-03	500
96	541	7.900379e-01	4.501791e-03	500
97	551	7.894558e-01	4.488668e-03	500
98	562	7.886557e-01	4.579527e-03	500
99	573	7.880936e-01	4.726422e-03	500
100	100	7.841366e-01	5.051581e-03	500
101	102	7.797102e-01	5.593489e-03	500
102	104	7.755899e-01	6.210198e-03	500
103	106	7.723261e-01	6.425076e-03	500
104	108	7.696590e-01	6.441957e-03	500
105	110	7.639880e-01	6.752201e-03	500
106	112	7.606963e-01	6.867076e-03	500
107	114	7.571023e-01	7.165408e-03	500
108	116	7.537641e-01	7.302823e-03	500
109	118	7.511551e-01	7.392233e-03	500
110	120	7.477687e-01	7.792146e-03	500
111	122	7.456061e-01	7.993377e-03	500
112	124	7.408991e-01	8.531194e-03	500
113	126	7.385719e-01	8.602598e-03	500
114	128	7.350067e-01	8.755788e-03	500
115	130	7.323762e-01	8.857916e-03	500
116	132	7.289403e-01	8.852952e-03	500
117	134	7.266083e-01	9.034879e-03	500
118	136	7.233654e-01	9.593835e-03	500
119	138	7.205851e-01	9.517186e-03	500
120	140	7.187178e-01	9.424951e-03	500
121	142	7.167231e-01	9.370568e-03	500
122	144	7.148191e-01	9.481790e-03	500
123	146	7.114260e-01	9.910792e-03	500
124	148	7.094305e-01	9.962762e-03	500
125	150	7.069144e-01	1.049232e-02	500
126	153	7.045213e-01	1.033254e-02	500
127	156	7.020247e-01	1.060111e-02	500
128	159	7.001399e-01	1.088632e-02	500
129	162	6.968924e-01	1.136095e-02	500
130	165	6.939453e-01	1.162444e-02	500
131	168	6.915270e-01	1.162770e-02	500
132	171	6.900077e-01	1.132782e-02	500
133	174	6.878294e-01	1.108167e-02	500
134	177	6.858862e-01	1.128010e-02	500
135	180	6.836682e-01	1.123587e-02	500
136	183	6.809850e-01	1.138001e-02	500
137	186	6.785562e-01	1.150963e-02	500
138	189	6.776907e-01	1.149871e-02	500
139	192	6.772105e-01	1.165416e-02	500
140	195	6.757705e-01	1.154071e-02	500
141	198	6.754423e-01	1.133013e-02	500
142	201	6.739381e-01	1.128855e-02	500
143	205	6.727043e-01	1.149282e-02	500
144	209	6.723568e-01	1.157315e-02	500
145	213	6.715202e-01	1.194395e-02	500
146	217	6.703197e-01	1.211621e-02	500
147	221	6.682964e-01	1.226340e-02	500
148	225	6.663130e-01	1.243632e-02	500
149	229	6.645840e-01	1.257412e-02	500
150	233	6.638283e-01	1.224831e-02	500
151	237	6.636212e-01	1.273995e-02	500
152	241	6.611660e-01	1.304069e-02	500
153	245	6.591191e-01	1.320775e-02	500
154	249	6.579581e-01	1.311056e-02	500
155	253	6.560142e-01	1.326717e-02	500
156	258	6.548940e-01	1.333348e-02	500
157	263	6.531465e-01	1.335825e-02	500
158	268	6.527912e-01	1.317023e-02	500
159	273	6.512601e-01	1.340932e-02	500
160	278	6.498109e-01	1.359466e-02	500
161	283	6.493982e-01	1.354192e-02	500
162	288	6.486156e-01	1.355606e-02	500
163	293	6.474807e-01	1.369850e-02	500
164	298	6.466446e-01	1.377130e-02	500
165	303	6.446699e-01	1.384158e-02	500
166	309	6.427611e-01	1.390403e-02	500
167	315	6.412483e-01	1.419119e-02	500
168	321	6.403364e-01	1.430505e-02	500
169	327	6.388759e-01	1.454000e-02	500
170	333	6.387301e-01	1.432685e-02	500
171	339	6.381829e-01	1.437647e-02	500
172	345	6.364112e-01	1.453251e-02	500
173	351	6.363765e-01	1.459944e-02	500
174	358	6.354538e-01	1.471746e-02	500
175	365	6.350857e-01	1.480889e-02	500
176	372	6.329896e-01	1.517080e-02	500
177	379	6.330110e-01	1.524165e-02	500
178	386	6.312924e-01	1.549264e-02	500
179	393	6.308120e-01	1.555218e-02	500
180	400	6.304133e-01	1.575118e-02	500
181	408	6.301112e-01	1.594435e-02	500
182	416	6.292492e-01	1.630752e-02	500
183	424	6.287686e-01	1.621652e-02	500
184	432	6.281125e-01	1.630870e-02	500
185	440	6.281319e-01	1.625527e-02	500
186	448	6.279635e-01	1.618095e-02	500
187	456	6.263449e-01	1.653026e-02	500
188	465	6.259049e-01	1.650989e-02	500
189	474	6.253172e-01	1.637836e-02	500
190	483	6.246671e-01	1.648801e-02	500
191	492	6.241176e-01	1.656993e-02	500
192	501	6.232759e-01	1.688948e-02	500
193	511	6.243371e-01	1.667061e-02	500
194	521	6.241413e-01	1.666549e-02	500
195	531	6.229931e-01	1.681727e-02	500
196	541	6.226043e-01	1.682689e-02	500
197	551	6.222632e-01	1.706243e-02	500
198	562	6.214004e-01	1.720598e-02	500
199	573	6.211792e-01	1.730047e-02	500
200	100	6.192435e-01	1.742638e-02	500
