t	PopSize	m_Het	s2_Het	n_Het
58	100	6.780357e-01	1.272517e-02	5000
59	100	6.731281e-01	1.323933e-02	5000
60	100	6.693062e-01	1.353091e-02	5000
61	100	6.648686e-01	1.392066e-02	5000
62	100	6.607104e-01	1.430512e-02	5000
63	100	6.572492e-01	1.470083e-02	5000
64	100	6.526021e-01	1.508586e-02	5000
65	100	6.476848e-01	1.549126e-02	5000
66	100	6.435818e-01	1.586678e-02	5000
67	100	6.393200e-01	1.640445e-02	5000
68	100	6.352966e-01	1.695892e-02	5000
69	100	6.313251e-01	1.738928e-02	5000
70	100	6.274834e-01	1.782548e-02	5000
71	100	6.234432e-01	1.807639e-02	5000
72	100	6.194524e-01	1.840437e-02	5000
73	100	6.154979e-01	1.877005e-02	5000
74	100	6.112908e-01	1.910876e-02	5000
75	100	6.068749e-01	1.971147e-02	5000
76	100	6.024985e-01	2.000615e-02	5000
77	100	5.985403e-01	2.032067e-02	5000
78	100	5.941201e-01	2.075362e-02	5000
79	100	5.907056e-01	2.113852e-02	5000
80	100	5.871735e-01	2.174127e-02	5000
81	100	5.831152e-01	2.221826e-02	5000
82	100	5.789142e-01	2.264854e-02	5000
83	100	5.758358e-01	2.301356e-02	5000
84	100	5.722552e-01	2.332243e-02	5000
85	100	5.687176e-01	2.407654e-02	5000
86	100	5.647335e-01	2.454284e-02	5000
87	100	5.607160e-01	2.487276e-02	5000
88	100	5.564083e-01	2.531608e-02	5000
89	100	5.523098e-01	2.560141e-02	5000
90	100	5.489538e-01	2.590581e-02	5000
91	100	5.453930e-01	2.628534e-02	5000
92	100	5.424372e-01	2.673826e-02	5000
93	100	5.380717e-01	2.728455e-02	5000
94	100	5.349728e-01	2.782825e-02	5000
95	100	5.314139e-01	2.801923e-02	5000
96	100	5.278473e-01	2.871163e-02	5000
97	100	5.243548e-01	2.875991e-02	5000
98	100	5.212093e-01	2.894030e-02	5000
99	100	5.176553e-01	2.961752e-02	5000
100	100	5.140868e-01	3.022102e-02	5000
101	100	5.100597e-01	3.063518e-02	5000
102	100	5.066528e-01	3.109666e-02	5000
103	100	5.030022e-01	3.151346e-02	5000
104	100	5.004370e-01	3.175820e-02	5000
105	100	4.971162e-01	3.190277e-02	5000
106	100	4.946549e-01	3.227392e-02	5000
107	100	4.910773e-01	3.268990e-02	5000
108	100	4.876865e-01	3.312569e-02	5000
109	100	4.846800e-01	3.331691e-02	5000
110	100	4.816714e-01	3.368945e-02	5000
111	100	4.781159e-01	3.417434e-02	5000
112	100	4.750524e-01	3.445054e-02	5000
113	100	4.716682e-01	3.460646e-02	5000
114	100	4.680331e-01	3.493562e-02	5000
115	100	4.647849e-01	3.512737e-02	5000
116	100	4.614368e-01	3.559447e-02	5000
117	100	4.571262e-01	3.616715e-02	5000
118	100	4.551688e-01	3.651023e-02	5000
119	100	4.524996e-01	3.692941e-02	5000
120	100	4.497183e-01	3.725624e-02	5000
121	100	4.468315e-01	3.753987e-02	5000
122	100	4.434314e-01	3.782632e-02	5000
123	100	4.409938e-01	3.827366e-02	5000
124	100	4.377496e-01	3.868016e-02	5000
125	100	4.352239e-01	3.908737e-02	5000
126	100	4.327576e-01	3.935685e-02	5000
127	100	4.303465e-01	3.954002e-02	5000
128	100	4.277274e-01	3.969411e-02	5000
129	100	4.249798e-01	3.984502e-02	5000
130	100	4.219479e-01	3.989701e-02	5000
131	100	4.190124e-01	4.030302e-02	5000
132	100	4.160968e-01	4.055760e-02	5000
133	100	4.135925e-01	4.078403e-02	5000
134	100	4.108681e-01	4.104265e-02	5000
135	100	4.075248e-01	4.117567e-02	5000
136	100	4.053056e-01	4.145088e-02	5000
137	100	4.024609e-01	4.180427e-02	5000
138	100	4.000226e-01	4.209759e-02	5000
139	100	3.975565e-01	4.226404e-02	5000
140	100	3.939323e-01	4.255808e-02	5000
141	100	3.911131e-01	4.276390e-02	5000
142	100	3.882892e-01	4.316699e-02	5000
143	100	3.857982e-01	4.315671e-02	5000
144	100	3.828460e-01	4.333329e-02	5000
145	100	3.799825e-01	4.351992e-02	5000
146	100	3.773387e-01	4.374965e-02	5000
147	100	3.750838e-01	4.400713e-02	5000
148	100	3.725638e-01	4.418123e-02	5000
149	100	3.703557e-01	4.451558e-02	5000
150	100	3.679665e-01	4.463531e-02	5000
151	100	3.651024e-01	4.481255e-02	5000
152	100	3.628580e-01	4.493072e-02	5000
153	100	3.606684e-01	4.509145e-02	5000
154	100	3.583830e-01	4.515538e-02	5000
155	100	3.562957e-01	4.543015e-02	5000
156	100	3.533151e-01	4.556517e-02	5000
157	100	3.511090e-01	4.577289e-02	5000
158	100	3.487097e-01	4.610046e-02	5000
159	100	3.461699e-01	4.612847e-02	5000
160	100	3.440471e-01	4.619138e-02	5000
161	100	3.417635e-01	4.643807e-02	5000
162	100	3.394845e-01	4.664618e-02	5000
163	100	3.369644e-01	4.685432e-02	5000
164	100	3.348027e-01	4.691470e-02	5000
165	100	3.329180e-01	4.702906e-02	5000
166	100	3.307121e-01	4.724760e-02	5000
167	100	3.289009e-01	4.747409e-02	5000
168	100	3.269802e-01	4.750998e-02	5000
169	100	3.253026e-01	4.757839e-02	5000
170	100	3.227975e-01	4.755845e-02	5000
171	100	3.209137e-01	4.761593e-02	5000
172	100	3.190150e-01	4.783362e-02	5000
173	100	3.161870e-01	4.777394e-02	5000
174	100	3.138922e-01	4.792750e-02	5000
175	100	3.115968e-01	4.787690e-02	5000
176	100	3.094086e-01	4.788087e-02	5000
177	100	3.072719e-01	4.768317e-02	5000
178	100	3.054219e-01	4.772092e-02	5000
179	100	3.031163e-01	4.771229e-02	5000
180	100	3.010486e-01	4.791891e-02	5000
181	100	2.990717e-01	4.807126e-02	5000
182	100	2.971654e-01	4.814564e-02	5000
183	100	2.954167e-01	4.816872e-02	5000
184	100	2.939269e-01	4.817346e-02	5000
185	100	2.916223e-01	4.824343e-02	5000
186	100	2.897623e-01	4.811944e-02	5000
187	100	2.879364e-01	4.821633e-02	5000
188	100	2.862545e-01	4.838597e-02	5000
189	100	2.845934e-01	4.842744e-02	5000
190	100	2.825585e-01	4.856366e-02	5000
191	100	2.809543e-01	4.853802e-02	5000
192	100	2.797193e-01	4.864474e-02	5000
193	100	2.777229e-01	4.854293e-02	5000
194	100	2.758959e-01	4.855500e-02	5000
195	100	2.744265e-01	4.848154e-02	5000
196	100	2.723124e-01	4.850323e-02	5000
197	100	2.704572e-01	4.865018e-02	5000
198	100	2.688256e-01	4.864229e-02	5000
199	100	2.668833e-01	4.871143e-02	5000
200	100	2.648009e-01	4.856731e-02	5000
201	100	2.629760e-01	4.854667e-02	5000
202	100	2.612981e-01	4.856114e-02	5000
203	100	2.599155e-01	4.856612e-02	5000
204	100	2.587344e-01	4.864616e-02	5000
205	100	2.565202e-01	4.845205e-02	5000
206	100	2.548838e-01	4.835447e-02	5000
207	100	2.528657e-01	4.805463e-02	5000
208	100	2.515984e-01	4.797023e-02	5000
209	100	2.497872e-01	4.819846e-02	5000
210	100	2.482281e-01	4.800809e-02	5000
211	100	2.469375e-01	4.791815e-02	5000
212	100	2.453315e-01	4.796033e-02	5000
213	100	2.438251e-01	4.786517e-02	5000
214	100	2.424995e-01	4.781709e-02	5000
215	100	2.414948e-01	4.784298e-02	5000
216	100	2.400801e-01	4.770698e-02	5000
217	100	2.378362e-01	4.763206e-02	5000
218	100	2.365495e-01	4.750079e-02	5000
219	100	2.348656e-01	4.740476e-02	5000
220	100	2.334613e-01	4.732006e-02	5000
221	100	2.318702e-01	4.733984e-02	5000
222	100	2.305601e-01	4.730966e-02	5000
223	100	2.288962e-01	4.707413e-02	5000
224	100	2.274619e-01	4.715271e-02	5000
225	100	2.264364e-01	4.701728e-02	5000
226	100	2.251870e-01	4.679723e-02	5000
227	100	2.240377e-01	4.684077e-02	5000
228	100	2.224504e-01	4.672057e-02	5000
229	100	2.211132e-01	4.676935e-02	5000
230	100	2.193231e-01	4.673268e-02	5000
231	100	2.181583e-01	4.666240e-02	5000
232	100	2.165947e-01	4.649851e-02	5000
233	100	2.148033e-01	4.635732e-02	5000
234	100	2.133111e-01	4.623954e-02	5000
235	100	2.120510e-01	4.627632e-02	5000
236	100	2.108901e-01	4.631502e-02	5000
237	100	2.094323e-01	4.626661e-02	5000
238	100	2.074359e-01	4.603832e-02	5000
239	100	2.059501e-01	4.585785e-02	5000
240	100	2.053156e-01	4.591868e-02	5000
241	100	2.043100e-01	4.590489e-02	5000
242	100	2.030248e-01	4.594883e-02	5000
243	100	2.016999e-01	4.586922e-02	5000
244	100	2.004786e-01	4.569961e-02	5000
245	100	1.990039e-01	4.559756e-02	5000
246	100	1.975568e-01	4.540112e-02	5000
247	100	1.961262e-01	4.532412e-02	5000
248	100	1.950754e-01	4.508968e-02	5000
249	100	1.939447e-01	4.494384e-02	5000
250	100	1.923496e-01	4.468128e-02	5000
251	100	1.907516e-01	4.442838e-02	5000
252	100	1.895219e-01	4.444022e-02	5000
253	100	1.883214e-01	4.432738e-02	5000
254	100	1.869712e-01	4.407401e-02	5000
255	100	1.858911e-01	4.398650e-02	5000
256	100	1.848947e-01	4.381520e-02	5000
257	100	1.834050e-01	4.354327e-02	5000
258	100	1.823730e-01	4.342523e-02	5000
259	100	1.810266e-01	4.315377e-02	5000
260	100	1.804977e-01	4.323207e-02	5000
261	100	1.793818e-01	4.325615e-02	5000
262	100	1.783963e-01	4.315147e-02	5000
263	100	1.772417e-01	4.316059e-02	5000
264	100	1.758387e-01	4.304234e-02	5000
265	100	1.745474e-01	4.288096e-02	5000
266	100	1.730933e-01	4.278124e-02	5000
267	100	1.717425e-01	4.237871e-02	5000
268	100	1.704209e-01	4.218193e-02	5000
269	100	1.689137e-01	4.181181e-02	5000
270	100	1.672785e-01	4.157240e-02	5000
271	100	1.665907e-01	4.144554e-02	5000
272	100	1.649954e-01	4.114523e-02	5000
273	100	1.630918e-01	4.075882e-02	5000
274	100	1.618438e-01	4.073877e-02	5000
275	100	1.607631e-01	4.058836e-02	5000
276	100	1.597936e-01	4.059084e-02	5000
277	100	1.583756e-01	4.035855e-02	5000
278	100	1.575703e-01	4.029449e-02	5000
279	100	1.567251e-01	4.024297e-02	5000
280	100	1.552128e-01	3.998301e-02	5000
281	100	1.539248e-01	3.977940e-02	5000
282	100	1.529380e-01	3.973136e-02	5000
283	100	1.520788e-01	3.986040e-02	5000
284	100	1.508582e-01	3.959590e-02	5000
285	100	1.496956e-01	3.937365e-02	5000
286	100	1.487556e-01	3.931375e-02	5000
287	100	1.476137e-01	3.917718e-02	5000
288	100	1.469149e-01	3.912544e-02	5000
289	100	1.458421e-01	3.898238e-02	5000
290	100	1.451352e-01	3.906913e-02	5000
291	100	1.447840e-01	3.909424e-02	5000
292	100	1.437095e-01	3.891304e-02	5000
293	100	1.423479e-01	3.880516e-02	5000
294	100	1.416781e-01	3.873362e-02	5000
295	100	1.403058e-01	3.848373e-02	5000
296	100	1.392871e-01	3.831707e-02	5000
297	100	1.379005e-01	3.795631e-02	5000
298	100	1.367105e-01	3.762258e-02	5000
299	100	1.358742e-01	3.749694e-02	5000
300	100	1.348243e-01	3.717921e-02	5000
301	100	1.341351e-01	3.704525e-02	5000
302	100	1.326694e-01	3.672599e-02	5000
303	100	1.319722e-01	3.664589e-02	5000
304	100	1.308402e-01	3.629394e-02	5000
305	100	1.299780e-01	3.611421e-02	5000
306	100	1.293015e-01	3.606908e-02	5000
307	100	1.284188e-01	3.598576e-02	5000
308	100	1.272790e-01	3.580403e-02	5000
309	100	1.262179e-01	3.558620e-02	5000
310	100	1.249837e-01	3.538164e-02	5000
311	100	1.242603e-01	3.528765e-02	5000
312	100	1.233493e-01	3.501436e-02	5000
313	100	1.224990e-01	3.485519e-02	5000
314	100	1.214277e-01	3.464439e-02	5000
315	100	1.204499e-01	3.451122e-02	5000
316	100	1.197086e-01	3.446284e-02	5000
317	100	1.183802e-01	3.411383e-02	5000
318	100	1.178377e-01	3.397915e-02	5000
319	100	1.166968e-01	3.374224e-02	5000
320	100	1.159608e-01	3.366876e-02	5000
321	100	1.148952e-01	3.356581e-02	5000
322	100	1.141558e-01	3.338082e-02	5000
323	100	1.131360e-01	3.327942e-02	5000
324	100	1.126580e-01	3.322034e-02	5000
325	100	1.112941e-01	3.293036e-02	5000
326	100	1.102963e-01	3.274377e-02	5000
327	100	1.097104e-01	3.267398e-02	5000
328	100	1.090184e-01	3.262670e-02	5000
329	100	1.085784e-01	3.247859e-02	5000
330	100	1.075385e-01	3.223831e-02	5000
331	100	1.062749e-01	3.200024e-02	5000
332	100	1.054318e-01	3.175758e-02	5000
333	100	1.048193e-01	3.165144e-02	5000
334	100	1.040295e-01	3.142669e-02	5000
335	100	1.035458e-01	3.133282e-02	5000
336	100	1.025803e-01	3.104343e-02	5000
337	100	1.018240e-01	3.090031e-02	5000
338	100	1.008006e-01	3.072656e-02	5000
339	100	9.995544e-02	3.051516e-02	5000
340	100	9.932844e-02	3.038115e-02	5000
341	100	9.867170e-02	3.024822e-02	5000
342	100	9.799813e-02	3.010473e-02	5000
343	100	9.734569e-02	2.991675e-02	5000
344	100	9.696196e-02	2.988418e-02	5000
345	100	9.615084e-02	2.966097e-02	5000
346	100	9.553450e-02	2.958081e-02	5000
347	100	9.456840e-02	2.927631e-02	5000
348	100	9.410854e-02	2.918860e-02	5000
349	100	9.349242e-02	2.895327e-02	5000
350	100	9.296481e-02	2.883617e-02	5000
351	100	9.246810e-02	2.879626e-02	5000
352	100	9.166841e-02	2.863406e-02	5000
353	100	9.109975e-02	2.852236e-02	5000
354	100	9.038439e-02	2.822727e-02	5000
355	100	8.971491e-02	2.815146e-02	5000
356	100	8.927023e-02	2.808366e-02	5000
357	100	8.886275e-02	2.801710e-02	5000
358	100	8.861068e-02	2.800384e-02	5000
359	100	8.806241e-02	2.783335e-02	5000
360	100	8.758684e-02	2.782155e-02	5000
361	100	8.723405e-02	2.775968e-02	5000
362	100	8.633243e-02	2.755101e-02	5000
363	100	8.606434e-02	2.744992e-02	5000
364	100	8.533141e-02	2.723953e-02	5000
365	100	8.467779e-02	2.714000e-02	5000
366	100	8.420619e-02	2.703121e-02	5000
367	100	8.358513e-02	2.690818e-02	5000
368	100	8.298153e-02	2.670609e-02	5000
369	100	8.224371e-02	2.644114e-02	5000
370	100	8.174695e-02	2.624114e-02	5000
371	100	8.124456e-02	2.623407e-02	5000
372	100	8.095530e-02	2.618516e-02	5000
373	100	8.031847e-02	2.592337e-02	5000
374	100	7.987356e-02	2.587508e-02	5000
375	100	7.950320e-02	2.585433e-02	5000
376	100	7.872120e-02	2.561967e-02	5000
377	100	7.839057e-02	2.557525e-02	5000
378	100	7.801804e-02	2.548777e-02	5000
379	100	7.736668e-02	2.529019e-02	5000
380	100	7.669950e-02	2.507564e-02	5000
381	100	7.619901e-02	2.490608e-02	5000
382	100	7.578814e-02	2.475125e-02	5000
383	100	7.540048e-02	2.476374e-02	5000
384	100	7.480151e-02	2.465677e-02	5000
385	100	7.409859e-02	2.441572e-02	5000
386	100	7.329754e-02	2.411650e-02	5000
387	100	7.256461e-02	2.386337e-02	5000
388	100	7.182823e-02	2.362959e-02	5000
389	100	7.144530e-02	2.354599e-02	5000
390	100	7.119811e-02	2.352717e-02	5000
391	100	7.066925e-02	2.340525e-02	5000
392	100	7.028055e-02	2.327840e-02	5000
393	100	6.989815e-02	2.314127e-02	5000
394	100	6.910081e-02	2.284590e-02	5000
395	100	6.879114e-02	2.274087e-02	5000
396	100	6.810025e-02	2.254570e-02	5000
397	100	6.737592e-02	2.227023e-02	5000
398	100	6.710464e-02	2.221791e-02	5000
399	100	6.671812e-02	2.214559e-02	5000
400	100	6.643653e-02	2.214043e-02	5000
401	100	6.588226e-02	2.193629e-02	5000
402	100	6.560759e-02	2.197363e-02	5000
403	100	6.498995e-02	2.179458e-02	5000
404	100	6.464051e-02	2.175504e-02	5000
405	100	6.430434e-02	2.170088e-02	5000
406	100	6.378731e-02	2.157033e-02	5000
407	100	6.330888e-02	2.143297e-02	5000
408	100	6.278120e-02	2.127717e-02	5000
409	100	6.230806e-02	2.115155e-02	5000
410	100	6.190659e-02	2.105928e-02	5000
411	100	6.165565e-02	2.100528e-02	5000
412	100	6.099407e-02	2.079817e-02	5000
413	100	6.052061e-02	2.073048e-02	5000
414	100	5.994131e-02	2.050444e-02	5000
415	100	5.955944e-02	2.037741e-02	5000
416	100	5.885947e-02	2.012258e-02	5000
417	100	5.872491e-02	2.015022e-02	5000
418	100	5.813675e-02	1.997147e-02	5000
419	100	5.755581e-02	1.972607e-02	5000
420	100	5.708373e-02	1.956178e-02	5000
421	100	5.638358e-02	1.935965e-02	5000
422	100	5.606095e-02	1.926656e-02	5000
423	100	5.559619e-02	1.914376e-02	5000
424	100	5.524768e-02	1.907364e-02	5000
425	100	5.493693e-02	1.905997e-02	5000
426	100	5.459610e-02	1.895077e-02	5000
427	100	5.417956e-02	1.883657e-02	5000
428	100	5.356394e-02	1.864590e-02	5000
429	100	5.311298e-02	1.844918e-02	5000
430	100	5.280915e-02	1.840436e-02	5000
431	100	5.251991e-02	1.830325e-02	5000
432	100	5.252091e-02	1.832193e-02	5000
433	100	5.233776e-02	1.825286e-02	5000
434	100	5.233704e-02	1.828604e-02	5000
435	100	5.213000e-02	1.826490e-02	5000
436	100	5.174653e-02	1.813808e-02	5000
437	100	5.161013e-02	1.810406e-02	5000
438	100	5.145310e-02	1.812880e-02	5000
439	100	5.122455e-02	1.813788e-02	5000
440	100	5.102581e-02	1.806486e-02	5000
441	100	5.076093e-02	1.802011e-02	5000
442	100	5.037064e-02	1.792111e-02	5000
443	100	5.002144e-02	1.785786e-02	5000
444	100	4.965443e-02	1.769627e-02	5000
445	100	4.937320e-02	1.757919e-02	5000
446	100	4.888140e-02	1.743810e-02	5000
447	100	4.860770e-02	1.738905e-02	5000
448	100	4.802056e-02	1.713478e-02	5000
449	100	4.772554e-02	1.710540e-02	5000
450	100	4.721985e-02	1.690504e-02	5000
451	100	4.697989e-02	1.687493e-02	5000
452	100	4.650616e-02	1.671205e-02	5000
453	100	4.608775e-02	1.656279e-02	5000
454	100	4.565099e-02	1.638549e-02	5000
455	100	4.559670e-02	1.641367e-02	5000
456	100	4.540661e-02	1.636172e-02	5000
457	100	4.518587e-02	1.632268e-02	5000
458	100	4.488508e-02	1.627174e-02	5000
459	100	4.451531e-02	1.613473e-02	5000
460	100	4.451661e-02	1.622943e-02	5000
461	100	4.438483e-02	1.625545e-02	5000
462	100	4.414243e-02	1.613843e-02	5000
463	100	4.375370e-02	1.599229e-02	5000
464	100	4.315479e-02	1.576516e-02	5000
465	100	4.306743e-02	1.578647e-02	5000
466	100	4.295177e-02	1.577005e-02	5000
467	100	4.285290e-02	1.578652e-02	5000
468	100	4.249188e-02	1.560041e-02	5000
469	100	4.229760e-02	1.556424e-02	5000
470	100	4.192246e-02	1.541744e-02	5000
471	100	4.177936e-02	1.535740e-02	5000
472	100	4.160112e-02	1.530491e-02	5000
473	100	4.153726e-02	1.529435e-02	5000
474	100	4.122415e-02	1.520368e-02	5000
475	100	4.115004e-02	1.523158e-02	5000
476	100	4.082422e-02	1.508317e-02	5000
477	100	4.056178e-02	1.496551e-02	5000
478	100	4.028965e-02	1.486321e-02	5000
479	100	3.984387e-02	1.470560e-02	5000
480	100	3.959670e-02	1.462305e-02	5000
481	100	3.941285e-02	1.458638e-02	5000
482	100	3.910059e-02	1.449145e-02	5000
483	100	3.880857e-02	1.439626e-02	5000
484	100	3.857990e-02	1.427040e-02	5000
485	100	3.829182e-02	1.412376e-02	5000
486	100	3.819168e-02	1.409399e-02	5000
487	100	3.825348e-02	1.415619e-02	5000
488	100	3.780678e-02	1.399086e-02	5000
489	100	3.755423e-02	1.387002e-02	5000
490	100	3.717814e-02	1.378098e-02	5000
491	100	3.704795e-02	1.371478e-02	5000
492	100	3.694846e-02	1.371371e-02	5000
493	100	3.682704e-02	1.374749e-02	5000
494	100	3.637167e-02	1.357825e-02	5000
495	100	3.645777e-02	1.363508e-02	5000
496	100	3.614193e-02	1.349424e-02	5000
497	100	3.590504e-02	1.341473e-02	5000
498	100	3.573498e-02	1.338746e-02	5000
499	100	3.557131e-02	1.331963e-02	5000
500	100	3.523239e-02	1.315979e-02	5000
