t	PopSize	m_Het	s2_Het	n_Het
137	563	8.148246e-01	2.901672e-03	500
138	591	8.142377e-01	2.925601e-03	500
139	620	8.133110e-01	2.985924e-03	500
140	651	8.127033e-01	3.024180e-03	500
141	683	8.119630e-01	3.059711e-03	500
142	717	8.113380e-01	3.064377e-03	500
143	752	8.107814e-01	3.069883e-03	500
144	789	8.103536e-01	3.086032e-03	500
145	828	8.098629e-01	3.138748e-03	500
146	869	8.088519e-01	3.143337e-03	500
147	912	8.081819e-01	3.211292e-03	500
148	957	8.081085e-01	3.192339e-03	500
149	1004	8.079254e-01	3.194435e-03	500
150	1054	8.074509e-01	3.190589e-03	500
151	1106	8.071236e-01	3.152824e-03	500
152	1161	8.070224e-01	3.139847e-03	500
153	1219	8.068316e-01	3.112310e-03	500
154	1279	8.066713e-01	3.136170e-03	500
155	1342	8.063708e-01	3.161609e-03	500
156	1409	8.061415e-01	3.197137e-03	500
157	1479	8.059500e-01	3.184739e-03	500
158	1552	8.056354e-01	3.229905e-03	500
159	1629	8.055652e-01	3.231297e-03	500
160	1710	8.050260e-01	3.232509e-03	500
161	1795	8.047051e-01	3.304245e-03	500
162	1884	8.045363e-01	3.344107e-03	500
163	1978	8.042665e-01	3.329293e-03	500
164	2076	8.043466e-01	3.330903e-03	500
165	2179	8.043716e-01	3.315515e-03	500
166	2287	8.044821e-01	3.346964e-03	500
167	2401	8.044586e-01	3.342992e-03	500
168	2521	8.044731e-01	3.323749e-03	500
169	2647	8.043361e-01	3.354801e-03	500
170	2779	8.043977e-01	3.355050e-03	500
171	2917	8.043515e-01	3.334690e-03	500
172	3062	8.042724e-01	3.337750e-03	500
173	3215	8.040822e-01	3.358947e-03	500
174	3375	8.039432e-01	3.370131e-03	500
175	3543	8.037393e-01	3.405951e-03	500
176	3720	8.035897e-01	3.425742e-03	500
177	3906	8.034696e-01	3.413729e-03	500
178	4101	8.033605e-01	3.415026e-03	500
179	4306	8.033192e-01	3.428611e-03	500
180	4521	8.032872e-01	3.441059e-03	500
181	4747	8.031325e-01	3.467336e-03	500
182	4984	8.030896e-01	3.458419e-03	500
183	5233	8.028656e-01	3.444371e-03	500
184	5494	8.029018e-01	3.420057e-03	500
185	5768	8.026518e-01	3.462217e-03	500
186	6056	8.026622e-01	3.450161e-03	500
187	6358	8.025768e-01	3.459163e-03	500
188	6675	8.026803e-01	3.454624e-03	500
189	7008	8.025944e-01	3.432326e-03	500
190	7358	8.025195e-01	3.418806e-03	500
191	7725	8.025118e-01	3.413906e-03	500
192	8111	8.025603e-01	3.389199e-03	500
193	8516	8.024693e-01	3.400122e-03	500
194	8941	8.022677e-01	3.399330e-03	500
195	9388	8.022381e-01	3.405411e-03	500
196	9857	8.022528e-01	3.397554e-03	500
197	10349	8.021628e-01	3.406943e-03	500
198	10866	8.020842e-01	3.395708e-03	500
199	11409	8.020463e-01	3.412767e-03	500
200	100	7.960035e-01	3.792022e-03	500
