t	PopSize	m_Het	s2_Het	n_Het
49	100	7.174682e-01	9.630711e-03	5000
50	100	7.125048e-01	1.010579e-02	5000
51	100	7.072465e-01	1.049383e-02	5000
52	100	7.027808e-01	1.091311e-02	5000
53	100	6.982070e-01	1.136105e-02	5000
54	100	6.942097e-01	1.164342e-02	5000
55	100	6.896847e-01	1.208112e-02	5000
56	100	6.849139e-01	1.239034e-02	5000
57	100	6.805455e-01	1.278113e-02	5000
58	100	6.760842e-01	1.332881e-02	5000
59	100	6.716795e-01	1.367003e-02	5000
60	100	6.672230e-01	1.400292e-02	5000
61	100	6.626672e-01	1.439478e-02	5000
62	100	6.581524e-01	1.473682e-02	5000
63	100	6.536889e-01	1.517129e-02	5000
64	100	6.500137e-01	1.547339e-02	5000
65	100	6.458076e-01	1.579164e-02	5000
66	100	6.417601e-01	1.629341e-02	5000
67	100	6.384368e-01	1.662383e-02	5000
68	100	6.334787e-01	1.716218e-02	5000
69	100	6.299517e-01	1.765469e-02	5000
70	100	6.260109e-01	1.799573e-02	5000
71	100	6.221645e-01	1.837193e-02	5000
72	100	6.182310e-01	1.884513e-02	5000
73	100	6.137832e-01	1.923317e-02	5000
74	100	6.098344e-01	1.972755e-02	5000
75	100	6.053907e-01	2.027860e-02	5000
76	100	6.017232e-01	2.070776e-02	5000
77	100	5.974964e-01	2.116079e-02	5000
78	100	5.931944e-01	2.163353e-02	5000
79	100	5.889727e-01	2.222171e-02	5000
80	100	5.853550e-01	2.266746e-02	5000
81	100	5.819331e-01	2.308898e-02	5000
82	100	5.776629e-01	2.373735e-02	5000
83	100	5.734319e-01	2.417025e-02	5000
84	100	5.696249e-01	2.456555e-02	5000
85	100	5.663694e-01	2.496138e-02	5000
86	100	5.627823e-01	2.540579e-02	5000
87	100	5.598558e-01	2.577293e-02	5000
88	100	5.562692e-01	2.616292e-02	5000
89	100	5.532436e-01	2.661964e-02	5000
90	100	5.497524e-01	2.687930e-02	5000
91	100	5.464521e-01	2.730833e-02	5000
92	100	5.431660e-01	2.790994e-02	5000
93	100	5.393498e-01	2.817471e-02	5000
94	100	5.357924e-01	2.857013e-02	5000
95	100	5.320105e-01	2.891134e-02	5000
96	100	5.284413e-01	2.937682e-02	5000
97	100	5.246957e-01	2.994200e-02	5000
98	100	5.214714e-01	3.041758e-02	5000
99	100	5.178892e-01	3.079219e-02	5000
100	100	5.140411e-01	3.112997e-02	5000
101	100	5.103236e-01	3.169090e-02	5000
102	100	5.066913e-01	3.205693e-02	5000
103	100	5.033978e-01	3.241805e-02	5000
104	100	5.001746e-01	3.241825e-02	5000
105	100	4.965102e-01	3.280415e-02	5000
106	100	4.931551e-01	3.318856e-02	5000
107	100	4.891459e-01	3.355652e-02	5000
108	100	4.865935e-01	3.399362e-02	5000
109	100	4.831010e-01	3.439695e-02	5000
110	100	4.799808e-01	3.461097e-02	5000
111	100	4.772479e-01	3.489527e-02	5000
112	100	4.742581e-01	3.517092e-02	5000
113	100	4.710129e-01	3.550495e-02	5000
114	100	4.680225e-01	3.577377e-02	5000
115	100	4.649915e-01	3.589096e-02	5000
116	100	4.619941e-01	3.640269e-02	5000
117	100	4.589793e-01	3.661257e-02	5000
118	100	4.562354e-01	3.675496e-02	5000
119	100	4.532454e-01	3.705089e-02	5000
120	100	4.500963e-01	3.715759e-02	5000
121	100	4.475163e-01	3.744268e-02	5000
122	100	4.443487e-01	3.740665e-02	5000
123	100	4.413052e-01	3.782613e-02	5000
124	100	4.387157e-01	3.805013e-02	5000
125	100	4.356733e-01	3.839392e-02	5000
126	100	4.327899e-01	3.871347e-02	5000
127	100	4.300009e-01	3.914524e-02	5000
128	100	4.269051e-01	3.940040e-02	5000
129	100	4.244894e-01	3.984657e-02	5000
130	100	4.220806e-01	4.014537e-02	5000
131	100	4.188312e-01	4.033925e-02	5000
132	100	4.155579e-01	4.069481e-02	5000
133	100	4.129692e-01	4.093507e-02	5000
134	100	4.098026e-01	4.116340e-02	5000
135	100	4.075652e-01	4.137915e-02	5000
136	100	4.048006e-01	4.165783e-02	5000
137	100	4.020945e-01	4.185034e-02	5000
138	100	3.992413e-01	4.224432e-02	5000
139	100	3.967604e-01	4.240241e-02	5000
140	100	3.941321e-01	4.262132e-02	5000
141	100	3.912910e-01	4.281811e-02	5000
142	100	3.887451e-01	4.298747e-02	5000
143	100	3.859931e-01	4.347153e-02	5000
144	100	3.834654e-01	4.388401e-02	5000
145	100	3.812356e-01	4.407593e-02	5000
146	100	3.791599e-01	4.405872e-02	5000
147	100	3.765498e-01	4.423850e-02	5000
148	100	3.737616e-01	4.456965e-02	5000
149	100	3.710759e-01	4.472000e-02	5000
150	100	3.685141e-01	4.485048e-02	5000
151	100	3.656055e-01	4.510000e-02	5000
152	100	3.631815e-01	4.530348e-02	5000
153	100	3.609581e-01	4.553383e-02	5000
154	100	3.586767e-01	4.567425e-02	5000
155	100	3.562979e-01	4.599273e-02	5000
156	100	3.531165e-01	4.611314e-02	5000
157	100	3.509064e-01	4.613184e-02	5000
158	100	3.483750e-01	4.649838e-02	5000
159	100	3.462550e-01	4.661134e-02	5000
160	100	3.437364e-01	4.670952e-02	5000
161	100	3.406889e-01	4.688207e-02	5000
162	100	3.385089e-01	4.709754e-02	5000
163	100	3.362397e-01	4.737511e-02	5000
164	100	3.335102e-01	4.738357e-02	5000
165	100	3.310564e-01	4.759328e-02	5000
166	100	3.293909e-01	4.765772e-02	5000
167	100	3.264269e-01	4.772787e-02	5000
168	100	3.243114e-01	4.800777e-02	5000
169	100	3.223690e-01	4.803187e-02	5000
170	100	3.198782e-01	4.817465e-02	5000
171	100	3.181850e-01	4.831114e-02	5000
172	100	3.165375e-01	4.848646e-02	5000
173	100	3.144117e-01	4.840070e-02	5000
174	100	3.124174e-01	4.844405e-02	5000
175	100	3.106151e-01	4.858962e-02	5000
176	100	3.083289e-01	4.853421e-02	5000
177	100	3.065933e-01	4.859352e-02	5000
178	100	3.043226e-01	4.868017e-02	5000
179	100	3.017717e-01	4.843361e-02	5000
180	100	3.000464e-01	4.876288e-02	5000
181	100	2.982363e-01	4.886011e-02	5000
182	100	2.962613e-01	4.888300e-02	5000
183	100	2.939664e-01	4.886986e-02	5000
184	100	2.916132e-01	4.880555e-02	5000
185	100	2.895110e-01	4.895072e-02	5000
186	100	2.879666e-01	4.884239e-02	5000
187	100	2.858952e-01	4.913460e-02	5000
188	100	2.833201e-01	4.901667e-02	5000
189	100	2.819354e-01	4.902851e-02	5000
190	100	2.808485e-01	4.913005e-02	5000
191	100	2.791334e-01	4.903005e-02	5000
192	100	2.773950e-01	4.896530e-02	5000
193	100	2.757607e-01	4.879412e-02	5000
194	100	2.744899e-01	4.901921e-02	5000
195	100	2.731015e-01	4.890630e-02	5000
196	100	2.720422e-01	4.898213e-02	5000
197	100	2.700836e-01	4.892271e-02	5000
198	100	2.677571e-01	4.888678e-02	5000
199	100	2.662988e-01	4.900089e-02	5000
200	100	2.655039e-01	4.912444e-02	5000
201	100	2.635342e-01	4.902241e-02	5000
202	100	2.615521e-01	4.888315e-02	5000
203	100	2.594204e-01	4.877210e-02	5000
204	100	2.571655e-01	4.845157e-02	5000
205	100	2.548887e-01	4.837002e-02	5000
206	100	2.529328e-01	4.818433e-02	5000
207	100	2.515978e-01	4.822916e-02	5000
208	100	2.508023e-01	4.829769e-02	5000
209	100	2.496085e-01	4.847957e-02	5000
210	100	2.477096e-01	4.855492e-02	5000
211	100	2.459950e-01	4.853212e-02	5000
212	100	2.450277e-01	4.855621e-02	5000
213	100	2.433073e-01	4.842370e-02	5000
214	100	2.414202e-01	4.828629e-02	5000
215	100	2.398896e-01	4.820512e-02	5000
216	100	2.383714e-01	4.812405e-02	5000
217	100	2.366300e-01	4.820581e-02	5000
218	100	2.346777e-01	4.806477e-02	5000
219	100	2.332882e-01	4.788527e-02	5000
220	100	2.318245e-01	4.784994e-02	5000
221	100	2.301477e-01	4.774359e-02	5000
222	100	2.283954e-01	4.753276e-02	5000
223	100	2.272316e-01	4.758859e-02	5000
224	100	2.263461e-01	4.755104e-02	5000
225	100	2.246629e-01	4.740669e-02	5000
226	100	2.230619e-01	4.723611e-02	5000
227	100	2.212936e-01	4.711127e-02	5000
228	100	2.198290e-01	4.693762e-02	5000
229	100	2.185507e-01	4.682994e-02	5000
230	100	2.169953e-01	4.674178e-02	5000
231	100	2.153080e-01	4.654677e-02	5000
232	100	2.145548e-01	4.655101e-02	5000
233	100	2.134342e-01	4.652707e-02	5000
234	100	2.123072e-01	4.662878e-02	5000
235	100	2.108473e-01	4.654771e-02	5000
236	100	2.093200e-01	4.645067e-02	5000
237	100	2.080255e-01	4.636192e-02	5000
238	100	2.070061e-01	4.640758e-02	5000
239	100	2.056991e-01	4.629744e-02	5000
240	100	2.045613e-01	4.612989e-02	5000
241	100	2.036488e-01	4.606470e-02	5000
242	100	2.024271e-01	4.595989e-02	5000
243	100	2.011013e-01	4.591077e-02	5000
244	100	2.000931e-01	4.583381e-02	5000
245	100	1.986505e-01	4.580450e-02	5000
246	100	1.971685e-01	4.575007e-02	5000
247	100	1.956712e-01	4.561340e-02	5000
248	100	1.942168e-01	4.540048e-02	5000
249	100	1.923843e-01	4.496420e-02	5000
250	100	1.910663e-01	4.480025e-02	5000
251	100	1.900495e-01	4.472283e-02	5000
252	100	1.886250e-01	4.450363e-02	5000
253	100	1.871238e-01	4.419724e-02	5000
254	100	1.856875e-01	4.398449e-02	5000
255	100	1.843326e-01	4.387384e-02	5000
256	100	1.838195e-01	4.402697e-02	5000
257	100	1.827269e-01	4.400328e-02	5000
258	100	1.821232e-01	4.393640e-02	5000
259	100	1.808535e-01	4.374557e-02	5000
260	100	1.799157e-01	4.373890e-02	5000
261	100	1.790322e-01	4.371603e-02	5000
262	100	1.775989e-01	4.366572e-02	5000
263	100	1.762641e-01	4.343221e-02	5000
264	100	1.748159e-01	4.325128e-02	5000
265	100	1.733579e-01	4.311777e-02	5000
266	100	1.721036e-01	4.282059e-02	5000
267	100	1.709874e-01	4.277671e-02	5000
268	100	1.700012e-01	4.270472e-02	5000
269	100	1.689044e-01	4.262092e-02	5000
270	100	1.678177e-01	4.252147e-02	5000
271	100	1.669216e-01	4.249091e-02	5000
272	100	1.662310e-01	4.238274e-02	5000
273	100	1.652307e-01	4.219920e-02	5000
274	100	1.645549e-01	4.208358e-02	5000
275	100	1.637763e-01	4.196508e-02	5000
276	100	1.632464e-01	4.202698e-02	5000
277	100	1.620493e-01	4.181540e-02	5000
278	100	1.608168e-01	4.160825e-02	5000
279	100	1.600063e-01	4.154533e-02	5000
280	100	1.591164e-01	4.142104e-02	5000
281	100	1.582411e-01	4.129240e-02	5000
282	100	1.572882e-01	4.129041e-02	5000
283	100	1.562842e-01	4.117372e-02	5000
284	100	1.558198e-01	4.098591e-02	5000
285	100	1.555406e-01	4.102534e-02	5000
286	100	1.545503e-01	4.096154e-02	5000
287	100	1.532807e-01	4.071166e-02	5000
288	100	1.526079e-01	4.063939e-02	5000
289	100	1.510952e-01	4.027161e-02	5000
290	100	1.503021e-01	4.020306e-02	5000
291	100	1.493026e-01	4.016323e-02	5000
292	100	1.484015e-01	3.997939e-02	5000
293	100	1.472984e-01	3.976530e-02	5000
294	100	1.458988e-01	3.943389e-02	5000
295	100	1.449098e-01	3.923335e-02	5000
296	100	1.440583e-01	3.908397e-02	5000
297	100	1.430693e-01	3.887707e-02	5000
298	100	1.419405e-01	3.864184e-02	5000
299	100	1.410610e-01	3.844506e-02	5000
300	100	1.404821e-01	3.837311e-02	5000
301	100	1.395084e-01	3.827093e-02	5000
302	100	1.389659e-01	3.818685e-02	5000
303	100	1.380261e-01	3.798866e-02	5000
304	100	1.371566e-01	3.796995e-02	5000
305	100	1.359677e-01	3.763207e-02	5000
306	100	1.351489e-01	3.750274e-02	5000
307	100	1.342504e-01	3.732628e-02	5000
308	100	1.331349e-01	3.703636e-02	5000
309	100	1.321654e-01	3.676752e-02	5000
310	100	1.308814e-01	3.640475e-02	5000
311	100	1.298077e-01	3.618831e-02	5000
312	100	1.291444e-01	3.620309e-02	5000
313	100	1.278013e-01	3.594092e-02	5000
314	100	1.271668e-01	3.586105e-02	5000
315	100	1.262354e-01	3.572629e-02	5000
316	100	1.254724e-01	3.556733e-02	5000
317	100	1.243981e-01	3.531944e-02	5000
318	100	1.235652e-01	3.527213e-02	5000
319	100	1.229005e-01	3.526044e-02	5000
320	100	1.219274e-01	3.506350e-02	5000
321	100	1.210997e-01	3.479717e-02	5000
322	100	1.200893e-01	3.461024e-02	5000
323	100	1.193214e-01	3.454475e-02	5000
324	100	1.180106e-01	3.424677e-02	5000
325	100	1.172015e-01	3.415241e-02	5000
326	100	1.163531e-01	3.404808e-02	5000
327	100	1.155206e-01	3.385575e-02	5000
328	100	1.150791e-01	3.389429e-02	5000
329	100	1.142234e-01	3.373036e-02	5000
330	100	1.135004e-01	3.358840e-02	5000
331	100	1.130010e-01	3.346310e-02	5000
332	100	1.125648e-01	3.340438e-02	5000
333	100	1.118395e-01	3.328454e-02	5000
334	100	1.110943e-01	3.316815e-02	5000
335	100	1.105251e-01	3.307479e-02	5000
336	100	1.101132e-01	3.309534e-02	5000
337	100	1.092674e-01	3.294819e-02	5000
338	100	1.081369e-01	3.258037e-02	5000
339	100	1.071235e-01	3.225459e-02	5000
340	100	1.067792e-01	3.228015e-02	5000
341	100	1.065251e-01	3.237573e-02	5000
342	100	1.057194e-01	3.209692e-02	5000
343	100	1.050579e-01	3.197233e-02	5000
344	100	1.043136e-01	3.180927e-02	5000
345	100	1.037367e-01	3.173680e-02	5000
346	100	1.031424e-01	3.166355e-02	5000
347	100	1.025864e-01	3.149151e-02	5000
348	100	1.022170e-01	3.138318e-02	5000
349	100	1.015509e-01	3.130772e-02	5000
350	100	1.006482e-01	3.100951e-02	5000
351	100	9.991020e-02	3.084372e-02	5000
352	100	9.893417e-02	3.064873e-02	5000
353	100	9.809624e-02	3.048075e-02	5000
354	100	9.736776e-02	3.035795e-02	5000
355	100	9.647659e-02	3.022136e-02	5000
356	100	9.596841e-02	3.008573e-02	5000
357	100	9.542984e-02	3.011931e-02	5000
358	100	9.458069e-02	2.985996e-02	5000
359	100	9.397719e-02	2.966994e-02	5000
360	100	9.321693e-02	2.949373e-02	5000
361	100	9.263150e-02	2.933708e-02	5000
362	100	9.226294e-02	2.929967e-02	5000
363	100	9.179624e-02	2.934070e-02	5000
364	100	9.113217e-02	2.919258e-02	5000
365	100	9.046842e-02	2.902230e-02	5000
366	100	8.990803e-02	2.885520e-02	5000
367	100	8.901830e-02	2.851716e-02	5000
368	100	8.844590e-02	2.838478e-02	5000
369	100	8.790269e-02	2.818520e-02	5000
370	100	8.740927e-02	2.809571e-02	5000
371	100	8.694305e-02	2.796916e-02	5000
372	100	8.650659e-02	2.797856e-02	5000
373	100	8.618891e-02	2.799182e-02	5000
374	100	8.555767e-02	2.772563e-02	5000
375	100	8.533955e-02	2.776222e-02	5000
376	100	8.490610e-02	2.764480e-02	5000
377	100	8.420063e-02	2.742252e-02	5000
378	100	8.422437e-02	2.757894e-02	5000
379	100	8.394759e-02	2.753062e-02	5000
380	100	8.335686e-02	2.741312e-02	5000
381	100	8.268167e-02	2.715513e-02	5000
382	100	8.213500e-02	2.697477e-02	5000
383	100	8.153890e-02	2.678193e-02	5000
384	100	8.102917e-02	2.667462e-02	5000
385	100	8.059320e-02	2.663100e-02	5000
386	100	8.025012e-02	2.656433e-02	5000
387	100	7.943262e-02	2.643432e-02	5000
388	100	7.879731e-02	2.625276e-02	5000
389	100	7.807456e-02	2.600344e-02	5000
390	100	7.757137e-02	2.591983e-02	5000
391	100	7.730112e-02	2.581192e-02	5000
392	100	7.681533e-02	2.563340e-02	5000
393	100	7.622690e-02	2.542390e-02	5000
394	100	7.566881e-02	2.534836e-02	5000
395	100	7.520513e-02	2.523475e-02	5000
396	100	7.460481e-02	2.506074e-02	5000
397	100	7.402165e-02	2.485504e-02	5000
398	100	7.357190e-02	2.468200e-02	5000
399	100	7.304634e-02	2.457047e-02	5000
400	100	7.244374e-02	2.435564e-02	5000
401	100	7.171975e-02	2.406033e-02	5000
402	100	7.116459e-02	2.396214e-02	5000
403	100	7.068375e-02	2.383915e-02	5000
404	100	6.987283e-02	2.357343e-02	5000
405	100	6.947859e-02	2.346755e-02	5000
406	100	6.841700e-02	2.303707e-02	5000
407	100	6.815735e-02	2.304176e-02	5000
408	100	6.796336e-02	2.310708e-02	5000
409	100	6.728651e-02	2.279420e-02	5000
410	100	6.690932e-02	2.269687e-02	5000
411	100	6.660858e-02	2.258090e-02	5000
412	100	6.566201e-02	2.222137e-02	5000
413	100	6.508758e-02	2.201172e-02	5000
414	100	6.461567e-02	2.188981e-02	5000
415	100	6.426810e-02	2.185539e-02	5000
416	100	6.392497e-02	2.178978e-02	5000
417	100	6.371653e-02	2.171270e-02	5000
418	100	6.334495e-02	2.157342e-02	5000
419	100	6.281355e-02	2.134625e-02	5000
420	100	6.238696e-02	2.121132e-02	5000
421	100	6.199025e-02	2.104902e-02	5000
422	100	6.166776e-02	2.103684e-02	5000
423	100	6.146501e-02	2.100129e-02	5000
424	100	6.114903e-02	2.090972e-02	5000
425	100	6.087341e-02	2.086552e-02	5000
426	100	6.022921e-02	2.060895e-02	5000
427	100	5.944288e-02	2.031199e-02	5000
428	100	5.888713e-02	2.008253e-02	5000
429	100	5.852012e-02	1.997450e-02	5000
430	100	5.828290e-02	1.991715e-02	5000
431	100	5.827593e-02	1.995757e-02	5000
432	100	5.801334e-02	1.990065e-02	5000
433	100	5.778750e-02	1.984913e-02	5000
434	100	5.746873e-02	1.976648e-02	5000
435	100	5.707407e-02	1.963566e-02	5000
436	100	5.681613e-02	1.959451e-02	5000
437	100	5.665795e-02	1.959769e-02	5000
438	100	5.640577e-02	1.959696e-02	5000
439	100	5.568727e-02	1.935790e-02	5000
440	100	5.534905e-02	1.923301e-02	5000
441	100	5.532121e-02	1.925737e-02	5000
442	100	5.465371e-02	1.893442e-02	5000
443	100	5.445512e-02	1.889827e-02	5000
444	100	5.392163e-02	1.870270e-02	5000
445	100	5.377285e-02	1.868096e-02	5000
446	100	5.334517e-02	1.851979e-02	5000
447	100	5.299266e-02	1.840240e-02	5000
448	100	5.253535e-02	1.825120e-02	5000
449	100	5.239405e-02	1.825837e-02	5000
450	100	5.213898e-02	1.817507e-02	5000
451	100	5.183919e-02	1.813843e-02	5000
452	100	5.139512e-02	1.802493e-02	5000
453	100	5.119236e-02	1.799802e-02	5000
454	100	5.100435e-02	1.794453e-02	5000
455	100	5.077398e-02	1.786078e-02	5000
456	100	5.046181e-02	1.775056e-02	5000
457	100	4.999264e-02	1.758928e-02	5000
458	100	4.966243e-02	1.749162e-02	5000
459	100	4.964173e-02	1.756069e-02	5000
460	100	4.912890e-02	1.735599e-02	5000
461	100	4.869573e-02	1.716039e-02	5000
462	100	4.855734e-02	1.717366e-02	5000
463	100	4.807398e-02	1.698498e-02	5000
464	100	4.775778e-02	1.685333e-02	5000
465	100	4.732842e-02	1.668495e-02	5000
466	100	4.695452e-02	1.656693e-02	5000
467	100	4.663761e-02	1.657525e-02	5000
468	100	4.650591e-02	1.654679e-02	5000
469	100	4.611619e-02	1.640807e-02	5000
470	100	4.563901e-02	1.624670e-02	5000
471	100	4.530717e-02	1.616655e-02	5000
472	100	4.526018e-02	1.620861e-02	5000
473	100	4.493046e-02	1.605442e-02	5000
474	100	4.454877e-02	1.590161e-02	5000
475	100	4.433062e-02	1.581634e-02	5000
476	100	4.405943e-02	1.574436e-02	5000
477	100	4.386437e-02	1.571554e-02	5000
478	100	4.355751e-02	1.562431e-02	5000
479	100	4.349179e-02	1.563073e-02	5000
480	100	4.332093e-02	1.562656e-02	5000
481	100	4.298362e-02	1.551269e-02	5000
482	100	4.244020e-02	1.527797e-02	5000
483	100	4.196051e-02	1.511808e-02	5000
484	100	4.135864e-02	1.489526e-02	5000
485	100	4.088002e-02	1.468556e-02	5000
486	100	4.081658e-02	1.471263e-02	5000
487	100	4.043674e-02	1.464161e-02	5000
488	100	4.019929e-02	1.458842e-02	5000
489	100	3.978715e-02	1.444185e-02	5000
490	100	3.950747e-02	1.429737e-02	5000
491	100	3.944671e-02	1.434555e-02	5000
492	100	3.894187e-02	1.420545e-02	5000
493	100	3.868262e-02	1.419027e-02	5000
494	100	3.846175e-02	1.415899e-02	5000
495	100	3.840933e-02	1.411050e-02	5000
496	100	3.823935e-02	1.403011e-02	5000
497	100	3.802653e-02	1.396484e-02	5000
498	100	3.784499e-02	1.389565e-02	5000
499	100	3.779915e-02	1.386757e-02	5000
500	100	3.758428e-02	1.379625e-02	5000
